KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
43. KW 2023;ST;M;60 - 69;N;6;0;0;0;9;13;81587
43. KW 2023;ST;M;70 - 79;I;1;0;0;0;0;1;49761
43. KW 2023;ST;M;70 - 79;N;9;0;0;0;17;26;49761
43. KW 2023;ST;M;80+;I;2;0;0;0;2;4;31466
43. KW 2023;ST;M;80+;N;21;0;0;0;30;48;31466
43. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;0;27516
43. KW 2023;ST;W;0 - 4;N;3;0;0;0;6;9;27516
43. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;0;98279
43. KW 2023;ST;W;15 - 29;N;0;0;0;0;3;3;98279
43. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;0;122527
43. KW 2023;ST;W;30 - 44;N;2;0;0;0;3;5;122527
43. KW 2023;ST;W;45 - 59;I;1;0;0;0;0;1;137720
43. KW 2023;ST;W;45 - 59;N;1;0;0;0;0;1;137720
43. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;0;55546
43. KW 2023;ST;W;5 - 14;N;1;0;0;0;2;3;55546
43. KW 2023;ST;W;60 - 69;I;1;0;0;0;0;1;86009
43. KW 2023;ST;W;60 - 69;N;4;0;0;0;5;9;86009
43. KW 2023;ST;W;70 - 79;I;2;0;0;0;0;2;60569
43. KW 2023;ST;W;70 - 79;N;10;0;0;1;17;27;60569
43. KW 2023;ST;W;80+;I;2;0;0;0;1;3;51517
43. KW 2023;ST;W;80+;N;37;0;0;2;36;73;51517
43. KW 2023;T;M;0 - 4;I;0;0;0;0;0;0;19426
43. KW 2023;T;M;0 - 4;N;2;0;0;0;6;7;19426
43. KW 2023;T;M;15 - 29;I;0;0;0;0;0;0;68738
43. KW 2023;T;M;15 - 29;N;0;0;0;0;2;2;68738
43. KW 2023;T;M;30 - 44;I;0;0;0;0;0;0;80055
43. KW 2023;T;M;30 - 44;N;1;0;0;0;2;3;80055
43. KW 2023;T;M;45 - 59;I;0;0;0;0;0;0;83366
43. KW 2023;T;M;45 - 59;N;3;0;0;0;5;7;83366
43. KW 2023;T;M;5 - 14;I;0;0;0;0;0;0;38244
43. KW 2023;T;M;5 - 14;N;0;0;0;0;0;0;38244
43. KW 2023;T;M;60 - 69;I;1;0;0;0;1;2;45032
43. KW 2023;T;M;60 - 69;N;9;0;0;0;16;24;45032
43. KW 2023;T;M;70 - 79;I;0;0;0;0;0;0;28179
43. KW 2023;T;M;70 - 79;N;9;0;0;0;9;17;28179
43. KW 2023;T;M;80+;I;1;0;0;0;2;2;17597
43. KW 2023;T;M;80+;N;26;0;0;1;25;44;17597
43. KW 2023;T;W;0 - 4;I;0;0;0;0;0;0;18343
43. KW 2023;T;W;0 - 4;N;3;0;0;0;1;4;18343
43. KW 2023;T;W;15 - 29;I;0;0;0;0;0;0;64358
43. KW 2023;T;W;15 - 29;N;0;0;0;0;0;0;64358
43. KW 2023;T;W;30 - 44;I;0;0;0;0;0;0;78747
43. KW 2023;T;W;30 - 44;N;2;0;0;0;3;5;78747
43. KW 2023;T;W;45 - 59;I;1;0;0;0;0;1;85089
43. KW 2023;T;W;45 - 59;N;6;0;0;0;2;8;85089
43. KW 2023;T;W;5 - 14;I;0;0;0;0;0;0;36114
43. KW 2023;T;W;5 - 14;N;0;0;0;0;0;0;36114
43. KW 2023;T;W;60 - 69;I;1;0;0;0;0;1;47861
43. KW 2023;T;W;60 - 69;N;8;0;0;0;6;13;47861
43. KW 2023;T;W;70 - 79;I;1;0;0;0;1;1;33698
43. KW 2023;T;W;70 - 79;N;11;0;0;0;12;22;33698
43. KW 2023;T;W;80+;I;1;0;0;0;3;4;26457
43. KW 2023;T;W;80+;N;21;1;0;0;8;30;26457
43. KW 2023;V;M;0 - 4;I;0;0;0;0;0;0;11185
43. KW 2023;V;M;0 - 4;N;1;0;1;0;1;3;11185
43. KW 2023;V;M;15 - 29;I;0;0;0;0;0;0;36552
43. KW 2023;V;M;15 - 29;N;0;0;0;0;0;0;36552
43. KW 2023;V;M;30 - 44;I;0;0;0;0;0;0;42070
43. KW 2023;V;M;30 - 44;N;0;0;0;0;1;1;42070
43. KW 2023;V;M;45 - 59;I;0;0;0;0;0;0;44152
43. KW 2023;V;M;45 - 59;N;0;0;0;2;1;3;44152
43. KW 2023;V;M;5 - 14;I;0;0;0;0;0;0;22093
43. KW 2023;V;M;5 - 14;N;0;0;0;0;1;1;22093
43. KW 2023;V;M;60 - 69;I;1;0;0;0;1;1;23065
43. KW 2023;V;M;60 - 69;N;0;0;0;0;8;8;23065
43. KW 2023;V;M;70 - 79;I;0;0;0;0;0;0;14368
43. KW 2023;V;M;70 - 79;N;6;1;0;2;5;13;14368
43. KW 2023;V;M;80+;I;0;0;0;0;0;0;8705
43. KW 2023;V;M;80+;N;14;0;0;3;7;24;8705
43. KW 2023;V;W;0 - 4;I;0;0;0;0;0;0;10440
43. KW 2023;V;W;0 - 4;N;0;0;0;0;0;0;10440
43. KW 2023;V;W;15 - 29;I;0;0;0;0;0;0;33321
43. KW 2023;V;W;15 - 29;N;0;0;0;0;3;3;33321
43. KW 2023;V;W;30 - 44;I;0;0;0;0;0;0;41244
43. KW 2023;V;W;30 - 44;N;0;0;0;0;2;2;41244
43. KW 2023;V;W;45 - 59;I;0;0;0;0;0;0;44009
43. KW 2023;V;W;45 - 59;N;0;0;0;0;2;2;44009
43. KW 2023;V;W;5 - 14;I;0;0;0;0;0;0;20807
43. KW 2023;V;W;5 - 14;N;0;0;0;0;2;2;20807
43. KW 2023;V;W;60 - 69;I;0;0;0;0;0;0;24272
43. KW 2023;V;W;60 - 69;N;2;0;0;0;2;4;24272
43. KW 2023;V;W;70 - 79;I;0;0;0;0;1;1;16760
43. KW 2023;V;W;70 - 79;N;2;0;0;0;5;7;16760
43. KW 2023;V;W;80+;I;0;0;0;0;0;0;13352
43. KW 2023;V;W;80+;N;9;0;0;0;9;18;13352
43. KW 2023;W;M;0 - 4;I;0;0;0;0;0;0;49761
43. KW 2023;W;M;0 - 4;N;1;0;1;0;16;18;49761
43. KW 2023;W;M;15 - 29;I;0;0;0;0;2;2;197815
43. KW 2023;W;M;15 - 29;N;1;0;0;0;2;3;197815
43. KW 2023;W;M;30 - 44;I;1;0;0;0;2;3;234008
43. KW 2023;W;M;30 - 44;N;0;0;0;0;5;5;234008
43. KW 2023;W;M;45 - 59;I;0;0;0;0;1;1;197095
43. KW 2023;W;M;45 - 59;N;2;0;0;2;10;14;197095
43. KW 2023;W;M;5 - 14;I;0;0;0;0;0;0;98711
43. KW 2023;W;M;5 - 14;N;0;0;0;0;3;3;98711
43. KW 2023;W;M;60 - 69;I;0;0;0;0;0;0;96445
43. KW 2023;W;M;60 - 69;N;7;0;0;0;13;17;96445
43. KW 2023;W;M;70 - 79;I;0;0;0;0;0;0;60465
43. KW 2023;W;M;70 - 79;N;19;0;0;0;22;37;60465
43. KW 2023;W;M;80+;I;2;0;0;0;4;6;34825
43. KW 2023;W;M;80+;N;22;0;0;2;25;47;34825
43. KW 2023;W;W;0 - 4;I;0;0;0;0;0;0;46967
43. KW 2023;W;W;0 - 4;N;0;0;0;0;7;7;46967
43. KW 2023;W;W;15 - 29;I;0;0;0;0;0;0;194282
43. KW 2023;W;W;15 - 29;N;1;0;0;0;5;6;194282
43. KW 2023;W;W;30 - 44;I;0;0;0;0;0;0;228259
43. KW 2023;W;W;30 - 44;N;6;0;0;0;2;8;228259
43. KW 2023;W;W;45 - 59;I;0;0;0;0;2;2;203725
43. KW 2023;W;W;45 - 59;N;1;1;0;0;6;7;203725
43. KW 2023;W;W;5 - 14;I;0;0;0;0;0;0;92193
43. KW 2023;W;W;5 - 14;N;0;0;0;0;5;5;92193
43. KW 2023;W;W;60 - 69;I;0;0;0;0;0;0;107201
43. KW 2023;W;W;60 - 69;N;9;0;0;0;11;19;107201
43. KW 2023;W;W;70 - 79;I;4;0;0;0;0;4;81196
43. KW 2023;W;W;70 - 79;N;11;0;0;0;10;19;81196
43. KW 2023;W;W;80+;I;1;0;0;1;2;4;59149
43. KW 2023;W;W;80+;N;35;0;0;0;31;61;59149
44. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;0;6203
44. KW 2023;BGL;M;0 - 4;N;0;0;0;0;0;0;6203
44. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;0;21547
44. KW 2023;BGL;M;15 - 29;N;0;0;0;0;1;1;21547
44. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;0;27102
44. KW 2023;BGL;M;30 - 44;N;1;0;0;0;0;1;27102
44. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;0;34423
44. KW 2023;BGL;M;45 - 59;N;0;0;0;0;2;2;34423
44. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;0;14239
44. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;0;14239
44. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;0;22455
44. KW 2023;BGL;M;60 - 69;N;3;0;0;0;3;5;22455
44. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;0;13780
44. KW 2023;BGL;M;70 - 79;N;4;0;0;0;3;6;13780
44. KW 2023;BGL;M;80+;I;0;0;0;0;0;0;7764
44. KW 2023;BGL;M;80+;N;7;0;0;0;7;12;7764
44. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;0;5948
44. KW 2023;BGL;W;0 - 4;N;1;0;0;0;0;1;5948
44. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;0;19925
44. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;0;19925
44. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;0;27926
44. KW 2023;BGL;W;30 - 44;N;1;0;0;0;1;2;27926
44. KW 2023;BGL;W;45 - 59;I;1;0;0;0;0;1;35354
44. KW 2023;BGL;W;45 - 59;N;2;0;0;0;1;2;35354
44. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;0;13488
44. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;0;13488
44. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;0;23241
44. KW 2023;BGL;W;60 - 69;N;2;0;0;0;2;4;23241
44. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;0;15494
44. KW 2023;BGL;W;70 - 79;N;5;0;0;0;7;11;15494
44. KW 2023;BGL;W;80+;I;0;0;0;0;0;0;12361
44. KW 2023;BGL;W;80+;N;8;0;0;0;4;11;12361
44. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;0;12094
44. KW 2023;KTN;M;0 - 4;N;0;0;0;0;3;3;12094
44. KW 2023;KTN;M;15 - 29;I;0;0;0;0;1;1;44779
44. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;0;44779
44. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;0;53429
44. KW 2023;KTN;M;30 - 44;N;1;0;0;0;1;2;53429
44. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;0;62291
44. KW 2023;KTN;M;45 - 59;N;1;0;0;0;6;7;62291
44. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;0;26441
44. KW 2023;KTN;M;5 - 14;N;1;0;0;0;1;2;26441
44. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;0;39936
44. KW 2023;KTN;M;60 - 69;N;4;0;0;0;10;13;39936
44. KW 2023;KTN;M;70 - 79;I;0;0;0;0;0;0;24639
44. KW 2023;KTN;M;70 - 79;N;11;0;0;2;10;22;24639
44. KW 2023;KTN;M;80+;I;0;0;0;0;1;1;14862
44. KW 2023;KTN;M;80+;N;18;0;0;0;16;29;14862
44. KW 2023;KTN;W;0 - 4;I;0;0;0;0;1;1;11441
44. KW 2023;KTN;W;0 - 4;N;0;0;0;0;1;1;11441
44. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;0;40534
44. KW 2023;KTN;W;15 - 29;N;0;0;0;0;4;4;40534
44. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;0;52625
44. KW 2023;KTN;W;30 - 44;N;0;0;0;0;3;3;52625
44. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;0;64051
44. KW 2023;KTN;W;45 - 59;N;1;0;0;0;0;1;64051
44. KW 2023;KTN;W;5 - 14;I;0;0;0;0;1;1;25080
44. KW 2023;KTN;W;5 - 14;N;0;0;0;0;2;2;25080
44. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;0;42536
44. KW 2023;KTN;W;60 - 69;N;5;0;0;0;5;10;42536
44. KW 2023;KTN;W;70 - 79;I;0;0;0;0;2;2;29804
44. KW 2023;KTN;W;70 - 79;N;10;0;0;0;11;19;29804
44. KW 2023;KTN;W;80+;I;0;0;0;0;0;0;24442
44. KW 2023;KTN;W;80+;N;23;0;0;0;18;39;24442
44. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;0;40264
44. KW 2023;NÖ;M;0 - 4;N;4;0;0;0;11;15;40264
44. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;0;135847
44. KW 2023;NÖ;M;15 - 29;N;1;0;0;0;0;1;135847
44. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;0;163927
44. KW 2023;NÖ;M;30 - 44;N;1;0;0;1;7;9;163927
44. KW 2023;NÖ;M;45 - 59;I;0;0;0;0;0;0;194009
44. KW 2023;NÖ;M;45 - 59;N;7;0;0;0;7;13;194009
44. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;0;88232
44. KW 2023;NÖ;M;5 - 14;N;1;0;0;0;2;3;88232
44. KW 2023;NÖ;M;60 - 69;I;4;0;0;0;2;4;110830
44. KW 2023;NÖ;M;60 - 69;N;5;0;0;0;11;15;110830
44. KW 2023;NÖ;M;70 - 79;I;2;0;0;1;3;5;68295
44. KW 2023;NÖ;M;70 - 79;N;30;0;0;0;19;45;68295
44. KW 2023;NÖ;M;80+;I;1;0;0;0;1;1;43827
44. KW 2023;NÖ;M;80+;N;54;0;0;0;32;80;43827
44. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;0;38530
44. KW 2023;NÖ;W;0 - 4;N;1;0;0;1;10;11;38530
44. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;0;125900
44. KW 2023;NÖ;W;15 - 29;N;2;0;0;0;2;4;125900
44. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;0;164127
44. KW 2023;NÖ;W;30 - 44;N;2;0;0;0;1;3;164127
44. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;0;197835
44. KW 2023;NÖ;W;45 - 59;N;11;0;0;0;3;13;197835
44. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;0;83246
44. KW 2023;NÖ;W;5 - 14;N;0;0;0;0;2;2;83246
44. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;0;115695
44. KW 2023;NÖ;W;60 - 69;N;10;0;0;0;4;14;115695
44. KW 2023;NÖ;W;70 - 79;I;1;0;0;0;1;2;81215
44. KW 2023;NÖ;W;70 - 79;N;21;0;0;1;16;37;81215
44. KW 2023;NÖ;W;80+;I;2;0;0;0;5;5;66594
44. KW 2023;NÖ;W;80+;N;44;0;0;1;26;67;66594
44. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;0;39341
44. KW 2023;OÖ;M;0 - 4;N;3;0;0;0;6;9;39341
44. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;1;1;133825
44. KW 2023;OÖ;M;15 - 29;N;0;0;0;0;1;1;133825
44. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;0;157183
44. KW 2023;OÖ;M;30 - 44;N;0;0;0;0;3;3;157183
44. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;0;163750
44. KW 2023;OÖ;M;45 - 59;N;7;0;0;0;10;14;163750
44. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;0;79609
44. KW 2023;OÖ;M;5 - 14;N;1;0;0;0;2;3;79609
44. KW 2023;OÖ;M;60 - 69;I;0;0;0;0;2;2;95341
44. KW 2023;OÖ;M;60 - 69;N;8;0;0;0;8;16;95341
44. KW 2023;OÖ;M;70 - 79;I;1;0;0;0;5;6;55199
44. KW 2023;OÖ;M;70 - 79;N;25;0;0;1;31;56;55199
44. KW 2023;OÖ;M;80+;I;1;0;0;0;2;2;33695
44. KW 2023;OÖ;M;80+;N;40;0;0;0;37;71;33695
44. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;0;37266
44. KW 2023;OÖ;W;0 - 4;N;5;0;0;0;4;9;37266
44. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;0;122614
44. KW 2023;OÖ;W;15 - 29;N;4;0;0;0;2;6;122614
44. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;0;148425
44. KW 2023;OÖ;W;30 - 44;N;2;0;0;0;5;7;148425
44. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;0;162516
44. KW 2023;OÖ;W;45 - 59;N;5;0;0;0;4;9;162516
44. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;0;75111
44. KW 2023;OÖ;W;5 - 14;N;0;0;0;0;3;3;75111
44. KW 2023;OÖ;W;60 - 69;I;2;0;0;0;1;3;99157
44. KW 2023;OÖ;W;60 - 69;N;10;0;0;0;10;20;99157
44. KW 2023;OÖ;W;70 - 79;I;0;0;0;0;1;1;65521
44. KW 2023;OÖ;W;70 - 79;N;22;0;0;0;14;35;65521
44. KW 2023;OÖ;W;80+;I;0;0;0;0;0;0;54272
44. KW 2023;OÖ;W;80+;N;45;1;0;0;26;70;54272
44. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;0;14559
44. KW 2023;SBG;M;0 - 4;N;4;0;1;0;2;7;14559
44. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;0;49514
44. KW 2023;SBG;M;15 - 29;N;0;0;0;0;1;1;49514
44. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;0;58373
44. KW 2023;SBG;M;30 - 44;N;0;0;0;0;1;1;58373
44. KW 2023;SBG;M;45 - 59;I;0;0;0;0;0;0;60002
44. KW 2023;SBG;M;45 - 59;N;0;0;0;0;2;2;60002
44. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;0;28141
44. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;0;28141
44. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;0;33199
44. KW 2023;SBG;M;60 - 69;N;1;0;0;0;2;3;33199
44. KW 2023;SBG;M;70 - 79;I;0;0;0;1;2;2;21501
44. KW 2023;SBG;M;70 - 79;N;4;0;0;1;6;11;21501
44. KW 2023;SBG;M;80+;I;0;0;0;0;0;0;12901
44. KW 2023;SBG;M;80+;N;14;0;1;0;10;22;12901
44. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;0;13602
44. KW 2023;SBG;W;0 - 4;N;2;0;0;0;0;2;13602
44. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;0;46786
44. KW 2023;SBG;W;15 - 29;N;1;0;0;0;1;2;46786
44. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;0;57406
44. KW 2023;SBG;W;30 - 44;N;0;0;0;0;1;1;57406
44. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;0;62089
44. KW 2023;SBG;W;45 - 59;N;2;0;0;0;2;4;62089
44. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;0;26886
44. KW 2023;SBG;W;5 - 14;N;0;0;0;0;1;1;26886
44. KW 2023;SBG;W;60 - 69;I;0;0;0;0;0;0;36905
44. KW 2023;SBG;W;60 - 69;N;1;0;0;0;1;2;36905
44. KW 2023;SBG;W;70 - 79;I;1;0;0;0;1;1;26554
44. KW 2023;SBG;W;70 - 79;N;3;0;0;0;4;7;26554
44. KW 2023;SBG;W;80+;I;0;0;0;0;0;0;19928
44. KW 2023;SBG;W;80+;N;18;0;0;0;13;30;19928
44. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;0;28587
44. KW 2023;ST;M;0 - 4;N;6;0;1;0;7;13;28587
44. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;0;107003
44. KW 2023;ST;M;15 - 29;N;1;0;0;1;3;5;107003
44. KW 2023;ST;M;30 - 44;I;0;0;0;0;0;0;128845
44. KW 2023;ST;M;30 - 44;N;1;0;0;0;5;6;128845
44. KW 2023;ST;M;45 - 59;I;0;0;0;0;2;2;138876
44. KW 2023;ST;M;45 - 59;N;3;0;0;0;6;8;138876
44. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;0;59390
44. KW 2023;ST;M;5 - 14;N;0;0;0;0;3;3;59390
44. KW 2023;ST;M;60 - 69;I;1;0;0;0;0;1;81587
44. KW 2023;ST;M;60 - 69;N;11;0;0;1;14;25;81587
44. KW 2023;ST;M;70 - 79;I;1;0;0;0;2;3;49761
44. KW 2023;ST;M;70 - 79;N;19;0;0;0;21;38;49761
44. KW 2023;ST;M;80+;I;1;0;0;0;3;4;31466
44. KW 2023;ST;M;80+;N;31;0;0;0;30;60;31466
44. KW 2023;ST;W;0 - 4;I;0;0;0;0;1;1;27516
44. KW 2023;ST;W;0 - 4;N;5;0;0;0;3;8;27516
44. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;0;98279
44. KW 2023;ST;W;15 - 29;N;1;0;0;0;3;4;98279
44. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;0;122527
44. KW 2023;ST;W;30 - 44;N;2;0;0;0;3;5;122527
44. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;0;137720
44. KW 2023;ST;W;45 - 59;N;2;0;0;0;1;3;137720
44. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;0;55546
44. KW 2023;ST;W;5 - 14;N;0;0;0;0;0;0;55546
44. KW 2023;ST;W;60 - 69;I;0;0;0;0;0;0;86009
44. KW 2023;ST;W;60 - 69;N;15;0;0;0;4;18;86009
44. KW 2023;ST;W;70 - 79;I;0;0;0;0;3;3;60569
44. KW 2023;ST;W;70 - 79;N;10;0;0;0;13;22;60569
44. KW 2023;ST;W;80+;I;2;0;0;0;2;4;51517
44. KW 2023;ST;W;80+;N;44;0;0;1;38;78;51517
44. KW 2023;T;M;0 - 4;I;0;0;0;0;0;0;19426
44. KW 2023;T;M;0 - 4;N;0;0;0;0;0;0;19426
44. KW 2023;T;M;15 - 29;I;0;0;0;0;0;0;68738
44. KW 2023;T;M;15 - 29;N;0;0;0;1;3;4;68738
44. KW 2023;T;M;30 - 44;I;0;0;0;0;0;0;80055
44. KW 2023;T;M;30 - 44;N;2;0;0;0;1;3;80055
44. KW 2023;T;M;45 - 59;I;0;0;0;0;0;0;83366
44. KW 2023;T;M;45 - 59;N;2;0;0;0;1;3;83366
44. KW 2023;T;M;5 - 14;I;0;0;0;0;0;0;38244
44. KW 2023;T;M;5 - 14;N;0;0;0;0;1;1;38244
44. KW 2023;T;M;60 - 69;I;0;0;0;0;0;0;45032
44. KW 2023;T;M;60 - 69;N;9;0;0;0;12;20;45032
44. KW 2023;T;M;70 - 79;I;0;0;0;0;0;0;28179
44. KW 2023;T;M;70 - 79;N;6;0;0;1;16;22;28179
44. KW 2023;T;M;80+;I;0;0;0;0;0;0;17597
44. KW 2023;T;M;80+;N;13;0;0;0;21;31;17597
44. KW 2023;T;W;0 - 4;I;0;0;0;0;0;0;18343
44. KW 2023;T;W;0 - 4;N;2;0;0;0;3;5;18343
44. KW 2023;T;W;15 - 29;I;0;0;0;0;0;0;64358
44. KW 2023;T;W;15 - 29;N;0;0;0;0;0;0;64358
44. KW 2023;T;W;30 - 44;I;0;0;0;0;0;0;78747
44. KW 2023;T;W;30 - 44;N;0;0;0;0;3;3;78747
44. KW 2023;T;W;45 - 59;I;0;0;0;0;0;0;85089
44. KW 2023;T;W;45 - 59;N;2;0;0;0;1;3;85089
44. KW 2023;T;W;5 - 14;I;0;0;0;0;0;0;36114
44. KW 2023;T;W;5 - 14;N;0;0;0;0;0;0;36114
44. KW 2023;T;W;60 - 69;I;0;0;0;0;1;1;47861
44. KW 2023;T;W;60 - 69;N;6;0;0;0;2;7;47861
44. KW 2023;T;W;70 - 79;I;3;0;0;0;1;3;33698
44. KW 2023;T;W;70 - 79;N;6;1;0;1;6;13;33698
44. KW 2023;T;W;80+;I;1;0;0;0;0;1;26457
44. KW 2023;T;W;80+;N;22;0;0;1;18;40;26457
44. KW 2023;V;M;0 - 4;I;0;0;0;0;0;0;11185
44. KW 2023;V;M;0 - 4;N;0;0;1;0;3;4;11185
44. KW 2023;V;M;15 - 29;I;0;0;0;0;0;0;36552
44. KW 2023;V;M;15 - 29;N;0;0;0;0;0;0;36552
44. KW 2023;V;M;30 - 44;I;0;0;0;0;1;1;42070
44. KW 2023;V;M;30 - 44;N;1;0;0;0;2;3;42070
44. KW 2023;V;M;45 - 59;I;0;0;0;0;0;0;44152
44. KW 2023;V;M;45 - 59;N;2;0;0;1;3;6;44152
44. KW 2023;V;M;5 - 14;I;0;0;0;0;0;0;22093
44. KW 2023;V;M;5 - 14;N;0;0;0;0;4;4;22093
44. KW 2023;V;M;60 - 69;I;0;0;0;0;0;0;23065
44. KW 2023;V;M;60 - 69;N;1;0;0;1;7;9;23065
44. KW 2023;V;M;70 - 79;I;2;0;0;1;2;3;14368
44. KW 2023;V;M;70 - 79;N;5;0;0;0;2;7;14368
44. KW 2023;V;M;80+;I;0;0;0;0;1;1;8705
44. KW 2023;V;M;80+;N;9;0;0;0;12;21;8705
44. KW 2023;V;W;0 - 4;I;0;0;0;0;0;0;10440
44. KW 2023;V;W;0 - 4;N;0;0;0;0;2;2;10440
44. KW 2023;V;W;15 - 29;I;0;0;0;0;0;0;33321
44. KW 2023;V;W;15 - 29;N;0;0;0;0;2;2;33321
44. KW 2023;V;W;30 - 44;I;0;0;0;0;0;0;41244
44. KW 2023;V;W;30 - 44;N;0;0;0;0;4;4;41244
44. KW 2023;V;W;45 - 59;I;0;0;0;0;0;0;44009
44. KW 2023;V;W;45 - 59;N;0;0;0;0;4;4;44009
44. KW 2023;V;W;5 - 14;I;0;0;0;0;0;0;20807
44. KW 2023;V;W;5 - 14;N;0;0;0;0;2;2;20807
44. KW 2023;V;W;60 - 69;I;0;0;0;0;2;2;24272
44. KW 2023;V;W;60 - 69;N;0;0;0;0;2;2;24272
44. KW 2023;V;W;70 - 79;I;0;0;0;0;0;0;16760
44. KW 2023;V;W;70 - 79;N;4;0;0;0;1;4;16760
44. KW 2023;V;W;80+;I;0;0;0;0;1;1;13352
44. KW 2023;V;W;80+;N;10;0;0;1;13;23;13352
44. KW 2023;W;M;0 - 4;I;0;0;0;0;0;0;49761
44. KW 2023;W;M;0 - 4;N;4;0;2;0;15;18;49761
44. KW 2023;W;M;15 - 29;I;0;0;0;0;0;0;197815
44. KW 2023;W;M;15 - 29;N;0;0;0;0;1;1;197815
44. KW 2023;W;M;30 - 44;I;0;0;0;0;0;0;234008
44. KW 2023;W;M;30 - 44;N;0;0;0;0;1;1;234008
44. KW 2023;W;M;45 - 59;I;0;0;0;0;0;0;197095
44. KW 2023;W;M;45 - 59;N;8;0;0;0;7;15;197095
44. KW 2023;W;M;5 - 14;I;0;0;0;0;0;0;98711
44. KW 2023;W;M;5 - 14;N;1;0;0;0;1;2;98711
44. KW 2023;W;M;60 - 69;I;0;0;0;0;0;0;96445
44. KW 2023;W;M;60 - 69;N;5;0;0;0;10;14;96445
44. KW 2023;W;M;70 - 79;I;2;0;0;0;1;3;60465
44. KW 2023;W;M;70 - 79;N;16;0;0;0;15;29;60465
44. KW 2023;W;M;80+;I;1;0;0;0;0;1;34825
44. KW 2023;W;M;80+;N;14;1;0;0;22;35;34825
