JAHR;KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN
2025;17;OÖ;N;8;7;5;7;141;167
2025;17;SBG;I;0;0;0;0;5;5
2025;17;SBG;N;2;1;2;0;58;61
2025;17;ST;I;0;0;0;1;12;13
2025;17;ST;N;3;2;8;4;139;155
2025;17;T;I;0;0;0;0;7;7
2025;17;T;N;2;4;11;2;104;123
2025;17;V;I;0;0;0;0;2;2
2025;17;V;N;6;1;4;5;54;67
2025;17;W;I;0;0;0;0;18;18
2025;17;W;N;6;5;6;3;137;156
2025;18;BGL;I;0;0;0;0;0;0
2025;18;BGL;N;1;0;2;0;28;30
2025;18;KTN;I;0;0;0;0;3;3
2025;18;KTN;N;1;0;0;0;78;79
2025;18;NÖ;I;1;0;0;0;4;5
2025;18;NÖ;N;1;4;5;3;124;135
2025;18;OÖ;I;0;0;0;0;4;4
2025;18;OÖ;N;5;2;5;4;123;137
2025;18;SBG;I;1;0;0;0;5;6
2025;18;SBG;N;1;2;1;0;61;65
2025;18;ST;I;0;0;0;0;9;9
2025;18;ST;N;0;3;7;3;130;141
2025;18;T;I;0;0;0;0;2;2
2025;18;T;N;1;1;4;1;79;86
2025;18;V;I;0;0;0;0;2;2
2025;18;V;N;0;1;1;3;40;44
2025;18;W;I;0;0;0;1;11;12
2025;18;W;N;4;1;2;1;140;146
2025;19;BGL;I;1;0;0;0;1;2
2025;19;BGL;N;3;0;0;1;24;28
2025;19;KTN;I;0;0;0;1;3;4
2025;19;KTN;N;1;0;0;2;91;93
2025;19;NÖ;I;0;0;0;0;6;6
2025;19;NÖ;N;2;2;1;2;117;122
2025;19;OÖ;I;0;0;0;0;7;7
2025;19;OÖ;N;3;0;0;1;130;132
2025;19;SBG;I;0;0;0;0;8;8
2025;19;SBG;N;1;1;1;0;47;50
2025;19;ST;I;0;0;1;0;10;11
2025;19;ST;N;4;1;1;1;128;134
2025;19;T;I;0;0;0;0;8;8
2025;19;T;N;2;0;2;1;70;75
2025;19;V;I;0;0;0;0;2;2
2025;19;V;N;2;1;0;0;25;28
2025;19;W;I;0;0;1;0;13;13
2025;19;W;N;4;3;2;5;141;154
2025;20;BGL;I;1;0;0;2;2;5
2025;20;BGL;N;2;0;0;1;28;31
2025;20;KTN;I;0;0;0;1;5;6
2025;20;KTN;N;2;0;1;1;71;73
2025;20;NÖ;I;0;0;0;0;4;4
2025;20;NÖ;N;5;2;1;0;129;136
2025;20;OÖ;I;1;0;0;0;12;13
2025;20;OÖ;N;7;0;1;3;115;124
2025;20;SBG;I;0;0;0;0;6;6
2025;20;SBG;N;1;0;0;1;58;60
2025;20;ST;I;0;0;0;0;9;9
2025;20;ST;N;4;1;5;2;131;143
2025;20;T;I;0;0;0;0;5;5
2025;20;T;N;1;0;1;3;77;82
2025;20;V;I;0;0;0;0;3;3
2025;20;V;N;1;0;1;2;37;40
2025;20;W;I;0;0;0;0;11;11
2025;20;W;N;10;3;3;3;156;175
2025;21;BGL;I;0;0;0;0;0;0
2025;21;BGL;N;3;0;1;0;32;34
2025;21;KTN;I;0;0;0;0;5;5
2025;21;KTN;N;0;0;1;1;76;78
2025;21;NÖ;I;0;0;0;0;10;10
2025;21;NÖ;N;8;0;0;1;132;140
2025;21;OÖ;I;0;0;0;0;9;9
2025;21;OÖ;N;8;3;4;1;151;165
2025;21;SBG;I;0;0;0;0;5;5
2025;21;SBG;N;4;0;0;1;41;46
2025;21;ST;I;0;0;1;0;9;10
2025;21;ST;N;0;0;1;0;147;148
2025;21;T;I;0;0;0;0;5;5
2025;21;T;N;4;0;0;2;64;70
2025;21;V;I;0;0;0;0;3;3
2025;21;V;N;2;3;2;1;43;48
2025;21;W;I;1;0;0;2;15;18
2025;21;W;N;10;2;2;4;144;160
2025;22;BGL;I;3;0;0;0;0;3
2025;22;BGL;N;1;0;0;1;32;34
2025;22;KTN;I;0;0;0;0;2;2
2025;22;KTN;N;2;0;0;0;82;83
2025;22;NÖ;I;0;0;0;0;1;1
2025;22;NÖ;N;8;0;0;4;139;149
2025;22;OÖ;I;0;0;0;0;7;7
2025;22;OÖ;N;9;1;2;2;144;156
2025;22;SBG;I;0;0;0;0;5;5
2025;22;SBG;N;4;0;1;0;50;54
2025;22;ST;I;0;0;0;1;15;16
2025;22;ST;N;7;0;3;0;116;125
2025;22;T;I;0;0;0;0;7;7
2025;22;T;N;3;0;2;7;95;104
2025;22;V;I;0;0;0;0;6;6
2025;22;V;N;3;0;1;0;48;50
2025;22;W;I;0;0;1;2;20;21
2025;22;W;N;9;2;0;1;139;150
2025;23;BGL;I;0;0;0;0;0;0
2025;23;BGL;N;3;0;0;0;32;35
2025;23;KTN;I;0;0;0;0;1;1
2025;23;KTN;N;1;0;0;2;85;88
2025;23;NÖ;I;0;0;1;0;8;9
2025;23;NÖ;N;4;0;2;1;127;133
2025;23;OÖ;I;0;0;0;1;6;7
2025;23;OÖ;N;9;1;0;4;133;145
2025;23;SBG;I;0;0;0;0;6;6
2025;23;SBG;N;2;0;0;1;58;60
2025;23;ST;I;0;0;0;0;11;11
2025;23;ST;N;9;0;3;0;126;137
2025;23;T;I;0;0;0;1;3;4
2025;23;T;N;0;0;0;0;75;75
2025;23;V;I;0;0;0;0;0;0
2025;23;V;N;5;0;1;1;41;47
2025;23;W;I;1;0;0;1;8;10
2025;23;W;N;9;2;0;1;144;156
2025;24;BGL;I;0;0;0;0;1;1
2025;24;BGL;N;0;0;0;0;18;18
2025;24;KTN;I;0;0;0;0;4;4
2025;24;KTN;N;0;0;0;0;57;57
2025;24;NÖ;I;0;0;0;0;3;3
2025;24;NÖ;N;14;0;0;5;117;135
2025;24;OÖ;I;0;1;0;1;5;7
2025;24;OÖ;N;4;1;1;4;126;135
2025;24;SBG;I;0;0;0;0;1;1
2025;24;SBG;N;3;0;1;2;45;50
2025;24;ST;I;0;0;0;0;5;5
2025;24;ST;N;2;0;0;0;111;113
2025;24;T;I;0;0;0;1;5;6
2025;24;T;N;2;1;2;2;63;70
2025;24;V;I;0;0;0;1;4;5
2025;24;V;N;5;2;0;2;50;58
2025;24;W;I;0;0;0;0;14;14
2025;24;W;N;8;1;1;1;122;131
2025;25;BGL;I;0;0;0;0;1;1
2025;25;BGL;N;3;0;0;0;28;30
2025;25;KTN;I;0;0;0;0;3;3
2025;25;KTN;N;0;1;1;1;51;53
2025;25;NÖ;I;0;0;0;0;6;6
2025;25;NÖ;N;6;1;1;1;128;136
2025;25;OÖ;I;2;0;0;2;13;17
2025;25;OÖ;N;7;1;1;4;114;125
2025;25;SBG;I;0;0;0;0;10;10
2025;25;SBG;N;5;0;0;0;47;52
2025;25;ST;I;0;0;0;0;7;7
2025;25;ST;N;3;0;0;4;115;121
2025;25;T;I;0;0;0;0;2;2
2025;25;T;N;3;0;0;2;79;84
2025;25;V;I;0;0;0;0;0;0
2025;25;V;N;1;0;0;0;30;31
2025;25;W;I;0;0;0;2;16;18
2025;25;W;N;8;0;0;2;125;134
2025;26;BGL;I;0;0;0;0;7;7
2025;26;BGL;N;0;0;0;0;30;30
2025;26;KTN;I;0;0;0;1;1;2
2025;26;KTN;N;0;0;1;1;64;66
2025;26;NÖ;I;0;1;0;0;8;8
2025;26;NÖ;N;7;0;0;2;137;146
2025;26;OÖ;I;1;0;0;1;9;11
2025;26;OÖ;N;5;1;0;2;107;113
2025;26;SBG;I;0;0;0;1;6;7
2025;26;SBG;N;0;0;0;1;48;48
2025;26;ST;I;0;0;0;0;7;7
2025;26;ST;N;2;0;0;0;111;113
2025;26;T;I;2;0;0;1;5;7
2025;26;T;N;2;1;2;1;84;89
2025;26;V;I;0;0;0;0;1;1
2025;26;V;N;1;0;0;2;28;31
2025;26;W;I;0;0;0;0;12;12
2025;26;W;N;15;0;0;1;135;146
2025;27;BGL;I;0;0;0;0;1;1
2025;27;BGL;N;0;0;0;1;29;30
2025;27;KTN;I;0;0;0;0;3;3
2025;27;KTN;N;1;1;0;0;56;58
2025;27;NÖ;I;0;1;0;0;8;8
2025;27;NÖ;N;8;0;0;2;114;121
2025;27;OÖ;I;0;0;1;0;10;11
2025;27;OÖ;N;5;1;0;0;105;110
2025;27;SBG;I;0;0;0;1;5;6
2025;27;SBG;N;3;0;0;1;34;37
2025;27;ST;I;1;0;0;0;11;12
2025;27;ST;N;3;1;0;0;111;115
2025;27;T;I;1;0;0;0;4;5
2025;27;T;N;2;0;0;4;81;87
2025;27;V;I;0;0;0;0;1;1
2025;27;V;N;0;0;0;0;29;29
2025;27;W;I;0;0;0;0;6;6
2025;27;W;N;8;2;0;2;127;138
2025;28;BGL;I;0;0;0;0;1;1
2025;28;BGL;N;1;0;0;0;22;23
2025;28;KTN;I;0;0;0;0;1;1
2025;28;KTN;N;0;0;0;1;75;76
2025;28;NÖ;I;0;0;0;0;5;5
2025;28;NÖ;N;4;1;0;2;111;117
2025;28;OÖ;I;0;0;0;0;9;9
2025;28;OÖ;N;7;2;0;4;111;124
2025;28;SBG;I;1;0;0;0;5;6
2025;28;SBG;N;2;0;0;1;35;38
2025;28;ST;I;0;0;0;0;10;10
2025;28;ST;N;1;0;0;3;98;100
2025;28;T;I;0;0;0;0;6;6
2025;28;T;N;2;0;0;1;77;80
2025;28;V;I;0;0;0;0;3;3
2025;28;V;N;2;0;1;2;23;27
2025;28;W;I;0;0;0;1;8;8
2025;28;W;N;10;0;0;0;120;129
2025;29;BGL;I;0;0;0;0;2;2
2025;29;BGL;N;1;0;0;0;22;23
2025;29;KTN;I;0;0;0;0;0;0
2025;29;KTN;N;5;0;0;0;75;80
2025;29;NÖ;I;1;0;0;0;4;5
2025;29;NÖ;N;3;0;0;1;105;109
2025;29;OÖ;I;0;0;0;0;10;10
2025;29;OÖ;N;9;0;1;3;138;150
2025;29;SBG;I;1;0;0;0;6;7
2025;29;SBG;N;3;0;0;0;44;47
2025;29;ST;I;0;0;0;0;6;6
2025;29;ST;N;1;1;0;1;114;117
2025;29;T;I;0;0;0;0;4;4
2025;29;T;N;3;0;1;0;73;76
2025;29;V;I;0;0;0;0;4;4
2025;29;V;N;1;0;0;1;24;26
2025;29;W;I;0;0;0;0;4;4
2025;29;W;N;18;0;0;1;114;130
2025;30;BGL;I;0;0;0;1;3;4
2025;30;BGL;N;2;0;0;0;24;26
2025;30;KTN;I;0;0;0;0;2;2
2025;30;KTN;N;1;0;0;1;68;69
2025;30;NÖ;I;0;0;0;0;4;4
2025;30;NÖ;N;3;0;0;1;115;119
2025;30;OÖ;I;0;0;0;1;5;6
2025;30;OÖ;N;6;1;0;0;106;112
2025;30;SBG;I;0;0;0;0;4;4
2025;30;SBG;N;1;0;0;0;45;46
2025;30;ST;I;0;0;0;0;12;12
2025;30;ST;N;2;0;0;0;95;97
2025;30;T;I;0;0;0;0;4;4
2025;30;T;N;5;0;0;3;98;106
2025;30;V;I;0;0;0;0;2;2
2025;30;V;N;5;0;0;0;28;33
2025;30;W;I;2;0;0;0;8;10
2025;30;W;N;9;1;0;5;137;152
2025;31;BGL;I;0;0;0;0;1;1
2025;31;BGL;N;1;0;0;0;31;32
2025;31;KTN;I;0;0;0;0;6;6
2025;31;KTN;N;1;0;0;1;55;56
2025;31;NÖ;I;1;0;0;0;7;8
2025;31;NÖ;N;6;1;0;3;116;124
2025;31;OÖ;I;0;0;0;0;8;8
2025;31;OÖ;N;6;1;0;0;119;126
2025;31;SBG;I;0;0;0;0;0;0
2025;31;SBG;N;6;1;0;0;22;29
2025;31;ST;I;0;0;0;0;7;7
2025;31;ST;N;2;0;0;1;115;118
2025;31;T;I;0;0;0;0;4;4
2025;31;T;N;3;2;0;1;83;88
2025;31;V;I;0;0;0;0;4;4
2025;31;V;N;1;0;0;1;27;29
2025;31;W;I;2;0;0;0;8;10
2025;31;W;N;14;0;1;2;119;134
2025;32;BGL;I;0;0;0;0;1;1
2025;32;BGL;N;1;0;0;0;23;24
2025;32;KTN;I;0;0;0;0;1;1
2025;32;KTN;N;3;0;0;1;54;58
2025;32;NÖ;I;0;0;0;0;5;5
2025;32;NÖ;N;6;0;1;4;119;127
2025;32;OÖ;I;0;0;0;0;5;5
2025;32;OÖ;N;8;2;0;3;125;137
2025;32;SBG;I;0;0;0;0;4;4
2025;32;SBG;N;6;0;0;2;37;44
2025;32;ST;I;0;0;0;0;4;4
2025;32;ST;N;6;1;0;0;104;111
2025;32;T;I;0;0;0;0;4;4
2025;32;T;N;5;2;0;1;85;92
2025;32;V;I;0;0;0;1;2;3
2025;32;V;N;5;1;0;1;29;36
2025;32;W;I;1;0;0;0;11;12
2025;32;W;N;20;1;0;0;127;147
2025;33;BGL;I;0;0;0;0;1;1
2025;33;BGL;N;2;0;0;0;25;26
2025;33;KTN;I;0;0;0;0;0;0
2025;33;KTN;N;5;0;0;1;54;58
2025;33;NÖ;I;0;0;0;0;7;7
2025;33;NÖ;N;14;1;0;1;124;137
2025;33;OÖ;I;1;0;0;1;4;6
2025;33;OÖ;N;8;0;0;3;108;119
2025;33;SBG;I;1;0;0;0;2;3
2025;33;SBG;N;4;0;0;0;47;50
2025;33;ST;I;1;0;0;0;7;8
2025;33;ST;N;9;0;0;1;108;117
2025;33;T;I;0;0;0;1;4;5
2025;33;T;N;7;0;0;1;68;76
2025;33;V;I;0;0;0;0;2;2
2025;33;V;N;6;0;0;1;36;42
2025;33;W;I;1;0;0;0;6;6
2025;33;W;N;31;1;0;1;159;186
2025;34;BGL;I;0;0;0;0;2;2
2025;34;BGL;N;2;0;0;0;18;20
2025;34;KTN;I;1;0;0;0;3;4
2025;34;KTN;N;3;0;0;1;44;48
2025;34;NÖ;I;1;0;0;0;3;4
2025;34;NÖ;N;10;1;0;0;120;131
2025;34;OÖ;I;0;0;0;0;8;8
2025;34;OÖ;N;13;1;0;1;107;120
2025;34;SBG;I;0;0;0;0;0;0
2025;34;SBG;N;8;0;0;2;47;57
2025;34;ST;I;1;0;0;0;5;5
2025;34;ST;N;10;0;0;0;110;117
2025;34;T;I;0;0;0;0;3;3
2025;34;T;N;8;0;0;3;69;80
2025;34;V;I;0;0;0;0;1;1
2025;34;V;N;3;0;1;0;24;27
2025;34;W;I;0;0;0;0;16;16
2025;34;W;N;35;0;2;0;121;155
2025;35;BGL;I;0;0;0;0;1;1
2025;35;BGL;N;4;1;0;0;21;25
2025;35;KTN;I;0;0;0;0;5;5
2025;35;KTN;N;4;0;0;3;56;63
2025;35;NÖ;I;0;0;0;0;6;6
2025;35;NÖ;N;18;2;0;1;134;152
2025;35;OÖ;I;1;1;0;1;7;9
2025;35;OÖ;N;13;2;1;4;125;142
2025;35;SBG;I;1;0;0;0;3;4
2025;35;SBG;N;11;0;0;1;54;64
2025;35;ST;I;1;0;0;0;3;4
2025;35;ST;N;14;0;0;0;107;116
2025;35;T;I;0;0;0;1;10;11
2025;35;T;N;5;0;0;1;59;65
2025;35;V;I;0;0;0;0;0;0
2025;35;V;N;0;0;1;2;40;43
2025;35;W;I;2;0;0;0;11;13
2025;35;W;N;39;0;0;1;146;183
2025;36;BGL;I;2;0;0;0;2;4
2025;36;BGL;N;8;0;0;0;21;29
2025;36;KTN;I;1;0;0;0;4;5
2025;36;KTN;N;7;0;0;1;61;69
2025;36;NÖ;I;0;0;0;0;4;4
2025;36;NÖ;N;19;0;0;1;107;124
2025;36;OÖ;I;0;0;0;0;12;12
2025;36;OÖ;N;13;0;0;2;120;135
2025;36;SBG;I;1;0;0;0;5;6
2025;36;SBG;N;9;0;0;0;34;41
2025;36;ST;I;2;0;0;0;7;9
2025;36;ST;N;13;0;0;1;96;109
2025;36;T;I;0;0;0;0;1;1
2025;36;T;N;17;1;0;1;69;87
2025;36;V;I;0;0;0;0;2;2
2025;36;V;N;4;0;0;3;32;38
2025;36;W;I;4;0;0;1;9;14
2025;36;W;N;25;2;0;1;125;150
2025;37;BGL;I;0;0;0;0;2;2
2025;37;BGL;N;1;0;0;2;16;19
2025;37;KTN;I;0;0;0;0;1;1
2025;37;KTN;N;3;0;0;0;61;63
2025;37;NÖ;I;1;0;0;0;7;8
2025;37;NÖ;N;23;1;0;1;145;165
2025;37;OÖ;I;0;0;0;1;11;12
2025;37;OÖ;N;26;1;0;1;98;123
2025;37;SBG;I;0;0;0;0;6;6
2025;37;SBG;N;13;0;0;0;36;48
2025;37;ST;I;2;0;0;0;6;8
2025;37;ST;N;26;1;0;2;99;127
2025;37;T;I;0;0;0;1;4;5
2025;37;T;N;18;0;0;2;84;102
2025;37;V;I;0;0;0;0;1;1
2025;37;V;N;11;0;0;1;38;48
2025;37;W;I;0;0;0;0;12;12
2025;37;W;N;41;3;0;2;166;202
2025;38;BGL;I;0;0;0;0;2;2
2025;38;BGL;N;7;0;0;0;36;41
2025;38;KTN;I;0;0;0;1;2;3
2025;38;KTN;N;3;0;0;0;62;63
2025;38;NÖ;I;1;0;0;0;7;7
2025;38;NÖ;N;24;0;0;0;123;144
2025;38;OÖ;I;0;0;0;0;9;9
2025;38;OÖ;N;32;2;2;3;129;163
2025;38;SBG;I;2;0;0;0;4;6
2025;38;SBG;N;12;2;0;2;46;58
2025;38;ST;I;0;0;0;0;7;7
2025;38;ST;N;34;0;0;2;129;161
2025;38;T;I;1;0;0;1;4;6
2025;38;T;N;19;0;0;1;97;117
2025;38;V;I;0;0;0;0;2;2
2025;38;V;N;11;1;0;0;55;66
2025;38;W;I;2;0;0;2;11;15
2025;38;W;N;54;1;0;1;174;222
2025;39;BGL;I;0;0;0;0;1;1
2025;39;BGL;N;5;1;0;3;24;33
2025;39;KTN;I;0;0;0;0;1;1
2025;39;KTN;N;9;1;0;2;64;76
2025;39;NÖ;I;0;0;0;0;10;10
2025;39;NÖ;N;43;1;1;1;141;182
2025;39;OÖ;I;1;0;0;2;8;10
2025;39;OÖ;N;44;1;1;3;152;195
2025;39;SBG;I;2;0;0;0;1;3
2025;39;SBG;N;13;0;0;0;50;62
2025;39;ST;I;0;0;0;0;11;11
2025;39;ST;N;40;0;1;3;136;178
2025;39;T;I;0;0;0;0;6;6
2025;39;T;N;24;1;0;0;84;108
2025;39;V;I;0;0;0;0;0;0
2025;39;V;N;15;0;1;0;40;55
2025;39;W;I;4;0;0;0;12;15
2025;39;W;N;45;4;0;1;159;198
2025;40;BGL;I;0;0;0;1;5;5
2025;40;BGL;N;8;0;0;0;25;31
2025;40;KTN;I;0;0;0;0;4;4
2025;40;KTN;N;14;0;0;3;52;68
2025;40;NÖ;I;0;0;0;0;3;3
2025;40;NÖ;N;43;2;3;6;149;195
2025;40;OÖ;I;1;0;0;1;9;11
2025;40;OÖ;N;46;3;0;3;131;178
2025;40;SBG;I;0;0;0;1;3;4
2025;40;SBG;N;20;0;1;0;46;64
2025;40;ST;I;2;1;0;1;14;16
2025;40;ST;N;44;0;0;2;129;171
2025;40;T;I;0;0;0;0;8;8
2025;40;T;N;35;1;0;4;101;134
2025;40;V;I;1;0;0;0;3;3
2025;40;V;N;12;0;0;0;52;62
2025;40;W;I;5;0;0;0;16;20
2025;40;W;N;72;2;1;2;177;244
2025;41;BGL;I;0;0;0;0;2;2
2025;41;BGL;N;16;0;0;1;18;32
2025;41;KTN;I;0;0;0;0;2;2
2025;41;KTN;N;26;1;0;1;84;109
2025;41;NÖ;I;0;0;0;0;6;6
2025;41;NÖ;N;55;2;0;5;138;190
2025;41;OÖ;I;3;0;0;0;12;15
2025;41;OÖ;N;77;1;0;4;134;208
2025;41;SBG;I;1;0;0;0;10;11
2025;41;SBG;N;30;1;0;3;67;93
2025;41;ST;I;3;1;0;0;8;12
2025;41;ST;N;70;3;0;4;146;214
2025;41;T;I;1;0;0;0;6;7
2025;41;T;N;38;1;0;5;86;128
2025;41;V;I;1;0;0;1;7;8
2025;41;V;N;19;1;2;0;47;64
2025;41;W;I;8;0;0;0;14;20
2025;41;W;N;78;3;0;4;172;251
2025;42;BGL;I;0;0;0;0;2;2
2025;42;BGL;N;13;0;0;0;29;40
2025;42;KTN;I;1;0;0;0;1;2
2025;42;KTN;N;27;0;0;0;61;82
2025;42;NÖ;I;0;1;0;0;6;6
2025;42;NÖ;N;69;1;0;2;163;226
2025;42;OÖ;I;1;0;0;0;7;8
2025;42;OÖ;N;67;0;0;2;138;197
2025;42;SBG;I;0;0;0;0;7;7
2025;42;SBG;N;37;1;0;0;64;93
2025;42;ST;I;3;0;0;0;8;11
2025;42;ST;N;73;2;1;1;131;196
2025;42;T;I;3;1;0;0;6;10
2025;42;T;N;39;1;0;4;84;126
2025;42;V;I;1;0;0;0;2;3
2025;42;V;N;17;0;0;0;42;56
2025;42;W;I;7;0;0;1;20;25
2025;42;W;N;84;1;1;4;200;282
2025;43;BGL;I;0;0;0;0;1;1
2025;43;BGL;N;14;0;0;0;35;46
2025;43;KTN;I;1;0;0;0;3;4
2025;43;KTN;N;23;1;0;1;78;96
2025;43;NÖ;I;1;0;0;0;7;7
2025;43;NÖ;N;69;3;0;0;154;218
2025;43;OÖ;I;4;0;0;0;11;14
2025;43;OÖ;N;49;1;1;5;109;162
2025;43;SBG;I;4;0;0;1;6;10
2025;43;SBG;N;28;2;1;2;41;71
2025;43;ST;I;5;0;0;0;6;10
2025;43;ST;N;60;0;1;8;162;222
2025;43;T;I;0;0;0;1;6;7
2025;43;T;N;35;0;0;3;94;126
2025;43;V;I;3;0;0;0;1;3
2025;43;V;N;14;1;1;5;41;60
2025;43;W;I;4;1;1;0;15;21
2025;43;W;N;73;5;0;4;175;250
2025;44;BGL;I;0;0;0;0;1;1
2025;44;BGL;N;9;0;0;1;30;40
2025;44;KTN;I;2;0;0;0;3;5
2025;44;KTN;N;20;0;0;2;74;90
2025;44;NÖ;I;3;0;0;1;6;8
2025;44;NÖ;N;72;2;1;1;140;203
2025;44;OÖ;I;2;0;0;0;9;11
2025;44;OÖ;N;47;1;0;3;135;178
2025;44;SBG;I;2;0;0;0;6;8
2025;44;SBG;N;26;2;0;0;48;72
2025;44;ST;I;5;0;0;1;9;14
2025;44;ST;N;64;2;0;2;124;187
2025;44;T;I;3;0;0;0;6;9
2025;44;T;N;29;1;1;1;106;136
2025;44;V;I;1;0;0;0;5;6
2025;44;V;N;13;2;0;3;32;50
2025;44;W;I;2;0;1;1;5;9
2025;44;W;N;51;2;1;2;147;195
2025;45;BGL;I;0;0;0;0;0;0
2025;45;BGL;N;7;1;0;0;39;45
2025;45;KTN;I;1;0;0;0;6;6
2025;45;KTN;N;25;0;0;0;64;86
2025;45;NÖ;I;2;0;0;0;10;11
2025;45;NÖ;N;45;6;1;2;141;186
2025;45;OÖ;I;2;0;0;0;12;14
2025;45;OÖ;N;35;3;1;5;147;187
2025;45;SBG;I;0;0;0;1;6;7
2025;45;SBG;N;14;3;0;0;59;71
2025;45;ST;I;4;1;0;1;8;14
2025;45;ST;N;33;3;0;2;126;159
2025;45;T;I;0;0;0;0;4;4
2025;45;T;N;24;1;1;7;74;106
2025;45;V;I;0;0;0;0;4;4
2025;45;V;N;11;1;1;2;35;48
2025;45;W;I;2;0;0;2;11;15
2025;45;W;N;42;6;0;5;153;197
2025;46;BGL;I;0;0;0;0;4;4
2025;46;BGL;N;10;0;1;1;37;47
2025;46;KTN;I;1;0;0;0;2;3
2025;46;KTN;N;13;2;0;1;61;76
2025;46;NÖ;I;2;1;0;0;6;8
2025;46;NÖ;N;47;6;0;1;160;205
2025;46;OÖ;I;2;0;0;0;10;11
2025;46;OÖ;N;46;10;1;1;126;177
2025;46;SBG;I;1;0;0;0;7;8
2025;46;SBG;N;16;1;0;2;54;72
2025;46;ST;I;1;1;0;1;17;20
2025;46;ST;N;34;5;1;3;145;182
2025;46;T;I;0;0;0;0;2;2
2025;46;T;N;36;4;1;5;70;114
2025;46;V;I;1;0;0;0;1;2
2025;46;V;N;8;1;0;2;52;60
2025;46;W;I;3;0;0;0;9;12
2025;46;W;N;43;9;0;8;140;187
2025;47;BGL;I;1;0;0;0;1;2
2025;47;BGL;N;6;1;0;0;32;38
2025;47;KTN;I;0;1;0;1;5;7
2025;47;KTN;N;17;3;0;0;59;78
2025;47;NÖ;I;0;0;0;0;6;6
2025;47;NÖ;N;56;7;2;3;153;210
2025;47;OÖ;I;2;0;0;0;10;12
2025;47;OÖ;N;54;16;1;1;122;188
2025;47;SBG;I;1;0;0;0;6;7
2025;47;SBG;N;14;4;0;2;46;64
2025;47;ST;I;3;0;1;3;5;12
2025;47;ST;N;42;3;1;4;135;178
2025;47;T;I;1;0;0;1;5;6
2025;47;T;N;35;2;0;1;100;132
2025;47;V;I;0;0;0;0;2;2
2025;47;V;N;13;2;0;2;44;61
2025;47;W;I;3;0;0;0;15;17
2025;47;W;N;45;4;1;3;170;216
2025;48;BGL;I;0;0;0;0;2;2
2025;48;BGL;N;7;3;0;0;28;35
2025;48;KTN;I;0;1;0;0;3;4
2025;48;KTN;N;21;15;0;1;60;93
2025;48;NÖ;I;3;0;0;2;8;13
2025;48;NÖ;N;55;16;1;0;126;194
2025;48;OÖ;I;0;1;0;0;16;17
2025;48;OÖ;N;50;21;1;2;147;212
2025;48;SBG;I;2;0;0;0;3;4
2025;48;SBG;N;11;8;0;0;41;59
2025;48;ST;I;1;2;1;1;14;19
2025;48;ST;N;50;14;2;1;163;224
2025;48;T;I;1;1;0;0;7;9
2025;48;T;N;31;5;2;3;84;123
2025;48;V;I;1;1;0;1;5;8
2025;48;V;N;8;5;0;0;38;48
2025;48;W;I;3;2;1;0;23;27
2025;48;W;N;51;37;3;4;164;248
2025;49;BGL;I;2;1;0;0;0;3
2025;49;BGL;N;8;7;0;1;34;47
2025;49;KTN;I;0;1;0;0;5;6
2025;49;KTN;N;28;40;1;1;83;141
2025;49;NÖ;I;1;3;0;0;8;12
2025;49;NÖ;N;61;39;2;4;159;256
2025;49;OÖ;I;3;0;0;1;9;13
2025;49;OÖ;N;75;40;3;3;141;255
2025;49;SBG;I;0;0;0;1;8;9
2025;49;SBG;N;15;10;1;5;68;95
2025;49;ST;I;4;3;0;0;8;15
2025;49;ST;N;60;46;1;5;227;328
2025;49;T;I;0;0;0;0;3;3
2025;49;T;N;24;28;3;3;102;157
2025;49;V;I;0;0;0;0;1;1
2025;49;V;N;13;5;0;1;37;56
2025;49;W;I;3;10;0;0;19;31
2025;49;W;N;48;93;5;6;200;334
2025;50;BGL;I;1;1;0;0;4;5
2025;50;BGL;N;17;11;1;2;38;63
2025;50;KTN;I;0;4;0;0;7;11
2025;50;KTN;N;34;41;2;0;83;155
2025;50;NÖ;I;1;2;0;0;6;9
2025;50;NÖ;N;53;64;0;4;160;266
2025;50;OÖ;I;2;1;1;2;9;15
2025;50;OÖ;N;66;86;6;2;149;298
2025;50;SBG;I;0;1;1;0;8;10
2025;50;SBG;N;18;33;1;0;54;102
2025;50;ST;I;4;4;0;1;15;24
2025;50;ST;N;60;61;1;6;251;361
2025;50;T;I;1;3;0;0;7;9
2025;50;T;N;27;59;0;2;88;172
2025;50;V;I;0;0;0;1;1;2
2025;50;V;N;19;18;0;3;51;86
2025;50;W;I;6;10;0;1;14;29
2025;50;W;N;59;165;13;3;205;415
2025;51;BGL;I;0;0;0;0;1;1
2025;51;BGL;N;9;13;1;1;34;55
2025;51;KTN;I;2;5;0;0;6;12
2025;51;KTN;N;27;83;1;1;86;184
2025;51;NÖ;I;3;3;0;1;5;12
2025;51;NÖ;N;68;114;9;4;194;352
2025;51;OÖ;I;2;5;0;0;14;20
2025;51;OÖ;N;61;124;6;7;155;340
2025;51;SBG;I;0;3;0;0;13;15
2025;51;SBG;N;18;66;1;0;65;139
2025;51;ST;I;1;8;1;0;18;27
2025;51;ST;N;58;112;5;5;311;474
2025;51;T;I;3;1;0;0;4;8
2025;51;T;N;37;74;4;3;139;241
2025;51;V;I;0;1;0;0;2;3
