KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
44. KW 2023;NÖ;W;45 - 59;N;11;0;0;3;13;194577
44. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83682
44. KW 2023;NÖ;W;5 - 14;N;0;0;0;1;1;83682
44. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;120346
44. KW 2023;NÖ;W;60 - 69;N;10;0;0;4;14;120346
44. KW 2023;NÖ;W;70 - 79;I;1;0;0;1;2;81779
44. KW 2023;NÖ;W;70 - 79;N;21;0;0;16;36;81779
44. KW 2023;NÖ;W;80+;I;2;0;0;5;5;67691
44. KW 2023;NÖ;W;80+;N;43;0;0;26;66;67691
44. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;38580
44. KW 2023;OÖ;M;0 - 4;N;3;0;0;6;9;38580
44. KW 2023;OÖ;M;15 - 29;I;0;0;0;1;1;133123
44. KW 2023;OÖ;M;15 - 29;N;0;0;0;1;1;133123
44. KW 2023;OÖ;M;30 - 44;I;0;0;0;1;1;159471
44. KW 2023;OÖ;M;30 - 44;N;0;0;0;3;3;159471
44. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;161023
44. KW 2023;OÖ;M;45 - 59;N;8;0;0;10;15;161023
44. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;80560
44. KW 2023;OÖ;M;5 - 14;N;1;0;0;2;3;80560
44. KW 2023;OÖ;M;60 - 69;I;0;0;0;2;2;99033
44. KW 2023;OÖ;M;60 - 69;N;8;0;0;8;16;99033
44. KW 2023;OÖ;M;70 - 79;I;1;0;0;5;6;56426
44. KW 2023;OÖ;M;70 - 79;N;25;0;0;32;56;56426
44. KW 2023;OÖ;M;80+;I;1;0;0;2;2;34222
44. KW 2023;OÖ;M;80+;N;40;0;0;37;71;34222
44. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;36431
44. KW 2023;OÖ;W;0 - 4;N;5;0;0;5;10;36431
44. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;121300
44. KW 2023;OÖ;W;15 - 29;N;5;0;0;2;7;121300
44. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;150188
44. KW 2023;OÖ;W;30 - 44;N;2;0;0;5;7;150188
44. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;160021
44. KW 2023;OÖ;W;45 - 59;N;5;0;0;4;9;160021
44. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75932
44. KW 2023;OÖ;W;5 - 14;N;0;0;0;3;3;75932
44. KW 2023;OÖ;W;60 - 69;I;2;0;0;1;3;102629
44. KW 2023;OÖ;W;60 - 69;N;10;0;0;10;20;102629
44. KW 2023;OÖ;W;70 - 79;I;0;0;0;1;1;66672
44. KW 2023;OÖ;W;70 - 79;N;22;0;0;15;36;66672
44. KW 2023;OÖ;W;80+;I;0;0;0;0;0;54738
44. KW 2023;OÖ;W;80+;N;45;1;0;25;69;54738
44. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14277
44. KW 2023;SBG;M;0 - 4;N;4;0;1;2;7;14277
44. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49284
44. KW 2023;SBG;M;15 - 29;N;0;0;0;1;1;49284
44. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;59128
44. KW 2023;SBG;M;30 - 44;N;0;0;0;1;1;59128
44. KW 2023;SBG;M;45 - 59;I;0;0;0;0;0;59288
44. KW 2023;SBG;M;45 - 59;N;0;0;0;2;2;59288
44. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28337
44. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;28337
44. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;34525
44. KW 2023;SBG;M;60 - 69;N;1;0;0;2;3;34525
44. KW 2023;SBG;M;70 - 79;I;0;0;0;2;2;21700
44. KW 2023;SBG;M;70 - 79;N;4;0;0;7;11;21700
44. KW 2023;SBG;M;80+;I;0;0;0;0;0;13305
44. KW 2023;SBG;M;80+;N;14;0;1;10;22;13305
44. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13389
44. KW 2023;SBG;W;0 - 4;N;2;0;0;0;2;13389
44. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46528
44. KW 2023;SBG;W;15 - 29;N;1;0;0;1;2;46528
44. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;58079
44. KW 2023;SBG;W;30 - 44;N;0;0;0;1;1;58079
44. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;61266
44. KW 2023;SBG;W;45 - 59;N;2;0;0;2;4;61266
44. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;27097
44. KW 2023;SBG;W;5 - 14;N;0;0;0;1;1;27097
44. KW 2023;SBG;W;60 - 69;I;0;0;0;0;0;38008
44. KW 2023;SBG;W;60 - 69;N;1;0;0;1;2;38008
44. KW 2023;SBG;W;70 - 79;I;1;0;0;1;1;26888
44. KW 2023;SBG;W;70 - 79;N;3;0;0;4;7;26888
44. KW 2023;SBG;W;80+;I;0;0;0;0;0;20380
44. KW 2023;SBG;W;80+;N;18;0;0;13;30;20380
44. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28320
44. KW 2023;ST;M;0 - 4;N;6;0;1;7;13;28320
44. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;105918
44. KW 2023;ST;M;15 - 29;N;1;0;0;4;5;105918
44. KW 2023;ST;M;30 - 44;I;0;0;0;0;0;129810
44. KW 2023;ST;M;30 - 44;N;1;0;0;4;5;129810
44. KW 2023;ST;M;45 - 59;I;0;0;0;2;2;136822
44. KW 2023;ST;M;45 - 59;N;3;0;0;6;8;136822
44. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59916
44. KW 2023;ST;M;5 - 14;N;0;0;0;3;3;59916
44. KW 2023;ST;M;60 - 69;I;1;0;0;0;1;84571
44. KW 2023;ST;M;60 - 69;N;11;0;0;15;25;84571
44. KW 2023;ST;M;70 - 79;I;1;0;0;2;3;50408
44. KW 2023;ST;M;70 - 79;N;19;0;0;21;38;50408
44. KW 2023;ST;M;80+;I;1;0;0;3;4;32053
44. KW 2023;ST;M;80+;N;31;0;0;29;59;32053
44. KW 2023;ST;W;0 - 4;I;0;0;0;1;1;27116
44. KW 2023;ST;W;0 - 4;N;5;0;0;3;8;27116
44. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;97610
44. KW 2023;ST;W;15 - 29;N;1;0;0;4;5;97610
44. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;123606
44. KW 2023;ST;W;30 - 44;N;2;0;0;2;4;123606
44. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;135454
44. KW 2023;ST;W;45 - 59;N;2;0;0;1;3;135454
44. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;55967
44. KW 2023;ST;W;5 - 14;N;0;0;0;0;0;55967
44. KW 2023;ST;W;60 - 69;I;0;0;0;0;0;88980
44. KW 2023;ST;W;60 - 69;N;13;0;0;4;16;88980
44. KW 2023;ST;W;70 - 79;I;0;0;0;3;3;61136
44. KW 2023;ST;W;70 - 79;N;10;0;0;13;22;61136
44. KW 2023;ST;W;80+;I;2;0;0;2;4;52114
44. KW 2023;ST;W;80+;N;44;0;0;39;78;52114
44. KW 2023;T;M;0 - 4;I;0;0;0;0;0;18862
44. KW 2023;T;M;0 - 4;N;0;0;0;0;0;18862
44. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68441
44. KW 2023;T;M;15 - 29;N;0;0;0;4;4;68441
44. KW 2023;T;M;30 - 44;I;0;0;0;0;0;81200
44. KW 2023;T;M;30 - 44;N;2;0;0;1;3;81200
44. KW 2023;T;M;45 - 59;I;0;0;0;0;0;82253
44. KW 2023;T;M;45 - 59;N;2;0;0;1;3;82253
44. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38619
44. KW 2023;T;M;5 - 14;N;0;0;0;1;1;38619
44. KW 2023;T;M;60 - 69;I;0;0;0;0;0;47228
44. KW 2023;T;M;60 - 69;N;9;0;0;12;20;47228
44. KW 2023;T;M;70 - 79;I;0;0;0;0;0;28439
44. KW 2023;T;M;70 - 79;N;6;0;0;17;22;28439
44. KW 2023;T;M;80+;I;0;0;0;0;0;18095
44. KW 2023;T;M;80+;N;13;0;0;21;31;18095
44. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18059
44. KW 2023;T;W;0 - 4;N;2;0;0;3;5;18059
44. KW 2023;T;W;15 - 29;I;0;0;0;0;0;63618
44. KW 2023;T;W;15 - 29;N;0;0;0;0;0;63618
44. KW 2023;T;W;30 - 44;I;0;0;0;0;0;79720
44. KW 2023;T;W;30 - 44;N;0;0;0;4;4;79720
44. KW 2023;T;W;45 - 59;I;0;0;0;0;0;83993
44. KW 2023;T;W;45 - 59;N;2;0;0;1;3;83993
44. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36455
44. KW 2023;T;W;5 - 14;N;0;0;0;0;0;36455
44. KW 2023;T;W;60 - 69;I;0;0;0;1;1;49749
44. KW 2023;T;W;60 - 69;N;7;0;0;2;8;49749
44. KW 2023;T;W;70 - 79;I;3;0;0;1;3;34146
44. KW 2023;T;W;70 - 79;N;6;1;0;7;13;34146
44. KW 2023;T;W;80+;I;1;0;0;0;1;27093
44. KW 2023;T;W;80+;N;22;0;0;19;40;27093
44. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11015
44. KW 2023;V;M;0 - 4;N;0;0;1;3;4;11015
44. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36807
44. KW 2023;V;M;15 - 29;N;0;0;0;0;0;36807
44. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42631
44. KW 2023;V;M;30 - 44;N;1;0;0;2;3;42631
44. KW 2023;V;M;45 - 59;I;0;0;0;0;0;43730
44. KW 2023;V;M;45 - 59;N;2;0;0;4;6;43730
44. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22388
44. KW 2023;V;M;5 - 14;N;0;0;0;4;4;22388
44. KW 2023;V;M;60 - 69;I;0;0;0;0;0;24085
44. KW 2023;V;M;60 - 69;N;1;0;0;8;9;24085
44. KW 2023;V;M;70 - 79;I;2;0;0;3;3;14509
44. KW 2023;V;M;70 - 79;N;5;0;0;2;7;14509
44. KW 2023;V;M;80+;I;0;0;0;1;1;8971
44. KW 2023;V;M;80+;N;9;0;0;12;21;8971
44. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10198
44. KW 2023;V;W;0 - 4;N;0;0;0;2;2;10198
44. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33295
44. KW 2023;V;W;15 - 29;N;0;0;0;2;2;33295
44. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41672
44. KW 2023;V;W;30 - 44;N;0;0;0;4;4;41672
44. KW 2023;V;W;45 - 59;I;0;0;0;0;0;43635
44. KW 2023;V;W;45 - 59;N;0;0;0;4;4;43635
44. KW 2023;V;W;5 - 14;I;0;0;0;0;0;21134
44. KW 2023;V;W;5 - 14;N;0;0;0;2;2;21134
44. KW 2023;V;W;60 - 69;I;0;0;0;2;2;25172
44. KW 2023;V;W;60 - 69;N;0;0;0;2;2;25172
44. KW 2023;V;W;70 - 79;I;0;0;0;0;0;17098
44. KW 2023;V;W;70 - 79;N;4;0;0;1;4;17098
44. KW 2023;V;W;80+;I;0;0;0;1;1;13633
44. KW 2023;V;W;80+;N;10;0;0;14;23;13633
44. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49120
44. KW 2023;W;M;0 - 4;N;3;0;2;14;17;49120
44. KW 2023;W;M;15 - 29;I;0;0;0;0;0;201885
44. KW 2023;W;M;15 - 29;N;0;0;0;1;1;201885
44. KW 2023;W;M;30 - 44;I;0;0;0;0;0;239269
44. KW 2023;W;M;30 - 44;N;0;0;0;2;2;239269
44. KW 2023;W;M;45 - 59;I;0;0;0;0;0;196174
44. KW 2023;W;M;45 - 59;N;8;0;0;7;15;196174
44. KW 2023;W;M;5 - 14;I;0;0;0;0;0;100202
44. KW 2023;W;M;5 - 14;N;1;0;0;1;2;100202
44. KW 2023;W;M;60 - 69;I;0;0;0;0;0;100526
44. KW 2023;W;M;60 - 69;N;5;0;0;11;15;100526
44. KW 2023;W;M;70 - 79;I;2;0;0;1;3;59506
44. KW 2023;W;M;70 - 79;N;16;0;0;15;29;59506
44. KW 2023;W;M;80+;I;1;0;0;0;1;36229
44. KW 2023;W;M;80+;N;14;1;0;22;35;36229
44. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46289
44. KW 2023;W;W;0 - 4;N;4;0;0;9;13;46289
44. KW 2023;W;W;15 - 29;I;0;0;0;0;0;196411
44. KW 2023;W;W;15 - 29;N;2;0;0;1;3;196411
44. KW 2023;W;W;30 - 44;I;0;0;0;1;1;231202
44. KW 2023;W;W;30 - 44;N;1;0;0;0;1;231202
44. KW 2023;W;W;45 - 59;I;0;0;0;0;0;203324
44. KW 2023;W;W;45 - 59;N;1;0;0;5;6;203324
44. KW 2023;W;W;5 - 14;I;0;0;0;0;0;93681
44. KW 2023;W;W;5 - 14;N;0;0;0;1;1;93681
44. KW 2023;W;W;60 - 69;I;0;0;0;0;0;110782
44. KW 2023;W;W;60 - 69;N;6;0;0;5;11;110782
44. KW 2023;W;W;70 - 79;I;2;0;0;1;3;79875
44. KW 2023;W;W;70 - 79;N;13;0;0;17;28;79875
44. KW 2023;W;W;80+;I;0;0;0;1;1;61285
44. KW 2023;W;W;80+;N;32;0;0;36;63;61285
45. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6041
45. KW 2023;BGL;M;0 - 4;N;0;0;0;0;0;6041
45. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21205
45. KW 2023;BGL;M;15 - 29;N;0;0;0;1;1;21205
45. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27093
45. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27093
45. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;33970
45. KW 2023;BGL;M;45 - 59;N;3;0;0;1;4;33970
45. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14285
45. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14285
45. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;23073
45. KW 2023;BGL;M;60 - 69;N;5;1;0;6;12;23073
45. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;14299
45. KW 2023;BGL;M;70 - 79;N;8;0;0;4;11;14299
45. KW 2023;BGL;M;80+;I;1;0;0;1;1;7816
45. KW 2023;BGL;M;80+;N;5;0;0;5;10;7816
45. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5757
45. KW 2023;BGL;W;0 - 4;N;0;0;0;0;0;5757
45. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19664
45. KW 2023;BGL;W;15 - 29;N;0;0;0;2;2;19664
45. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27851
45. KW 2023;BGL;W;30 - 44;N;0;0;0;0;0;27851
45. KW 2023;BGL;W;45 - 59;I;1;0;0;0;1;34998
45. KW 2023;BGL;W;45 - 59;N;1;0;0;2;3;34998
45. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13518
45. KW 2023;BGL;W;5 - 14;N;0;0;0;1;1;13518
45. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23990
45. KW 2023;BGL;W;60 - 69;N;2;0;0;2;4;23990
45. KW 2023;BGL;W;70 - 79;I;0;0;0;1;1;16066
45. KW 2023;BGL;W;70 - 79;N;11;0;0;0;11;16066
45. KW 2023;BGL;W;80+;I;0;0;0;0;0;12325
45. KW 2023;BGL;W;80+;N;9;0;0;2;10;12325
45. KW 2023;KTN;M;0 - 4;I;0;0;0;1;1;11896
45. KW 2023;KTN;M;0 - 4;N;0;0;0;2;2;11896
45. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44088
45. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;44088
45. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53732
45. KW 2023;KTN;M;30 - 44;N;0;0;0;3;3;53732
45. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;60965
45. KW 2023;KTN;M;45 - 59;N;5;0;0;3;8;60965
45. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26502
45. KW 2023;KTN;M;5 - 14;N;0;0;0;2;2;26502
45. KW 2023;KTN;M;60 - 69;I;0;0;0;1;1;41100
45. KW 2023;KTN;M;60 - 69;N;7;0;0;11;17;41100
45. KW 2023;KTN;M;70 - 79;I;1;0;0;0;1;25104
45. KW 2023;KTN;M;70 - 79;N;5;0;0;9;14;25104
45. KW 2023;KTN;M;80+;I;0;0;0;0;0;15181
45. KW 2023;KTN;M;80+;N;18;0;0;14;30;15181
45. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11251
45. KW 2023;KTN;W;0 - 4;N;0;0;0;4;4;11251
45. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40341
45. KW 2023;KTN;W;15 - 29;N;0;0;0;2;2;40341
45. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52840
45. KW 2023;KTN;W;30 - 44;N;0;0;0;1;1;52840
45. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;62807
45. KW 2023;KTN;W;45 - 59;N;3;0;0;4;7;62807
45. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25149
45. KW 2023;KTN;W;5 - 14;N;0;0;0;1;1;25149
45. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;43860
45. KW 2023;KTN;W;60 - 69;N;1;0;0;7;8;43860
45. KW 2023;KTN;W;70 - 79;I;0;0;0;0;0;30129
45. KW 2023;KTN;W;70 - 79;N;7;0;0;13;20;30129
45. KW 2023;KTN;W;80+;I;0;0;0;0;0;24799
45. KW 2023;KTN;W;80+;N;20;0;0;24;42;24799
45. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;39610
45. KW 2023;NÖ;M;0 - 4;N;5;0;0;7;12;39610
45. KW 2023;NÖ;M;15 - 29;I;1;0;0;0;1;134628
45. KW 2023;NÖ;M;15 - 29;N;2;0;0;4;6;134628
45. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;165831
45. KW 2023;NÖ;M;30 - 44;N;1;0;0;7;8;165831
45. KW 2023;NÖ;M;45 - 59;I;1;0;0;0;1;190844
45. KW 2023;NÖ;M;45 - 59;N;1;0;0;3;4;190844
45. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88473
45. KW 2023;NÖ;M;5 - 14;N;0;0;0;2;2;88473
45. KW 2023;NÖ;M;60 - 69;I;0;0;0;2;2;115311
45. KW 2023;NÖ;M;60 - 69;N;9;1;0;8;17;115311
45. KW 2023;NÖ;M;70 - 79;I;0;0;0;1;1;68861
45. KW 2023;NÖ;M;70 - 79;N;25;0;0;25;44;68861
45. KW 2023;NÖ;M;80+;I;1;0;0;0;1;44640
45. KW 2023;NÖ;M;80+;N;53;2;0;34;83;44640
45. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;37713
45. KW 2023;NÖ;W;0 - 4;N;2;0;0;1;3;37713
45. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;124365
45. KW 2023;NÖ;W;15 - 29;N;2;0;0;0;2;124365
45. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;165372
45. KW 2023;NÖ;W;30 - 44;N;2;0;0;1;3;165372
45. KW 2023;NÖ;W;45 - 59;I;0;0;0;1;1;194577
45. KW 2023;NÖ;W;45 - 59;N;0;0;0;4;4;194577
45. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83682
45. KW 2023;NÖ;W;5 - 14;N;0;0;0;3;3;83682
45. KW 2023;NÖ;W;60 - 69;I;2;0;0;1;3;120346
45. KW 2023;NÖ;W;60 - 69;N;12;0;0;11;22;120346
45. KW 2023;NÖ;W;70 - 79;I;0;0;0;1;1;81779
45. KW 2023;NÖ;W;70 - 79;N;24;1;0;11;34;81779
45. KW 2023;NÖ;W;80+;I;1;0;0;0;1;67691
45. KW 2023;NÖ;W;80+;N;50;1;0;35;81;67691
45. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;38580
45. KW 2023;OÖ;M;0 - 4;N;7;0;1;7;15;38580
45. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;0;133123
45. KW 2023;OÖ;M;15 - 29;N;1;0;0;3;4;133123
45. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;159471
45. KW 2023;OÖ;M;30 - 44;N;2;0;0;4;6;159471
45. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;161023
45. KW 2023;OÖ;M;45 - 59;N;5;0;0;5;10;161023
45. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;80560
45. KW 2023;OÖ;M;5 - 14;N;0;0;0;5;5;80560
45. KW 2023;OÖ;M;60 - 69;I;2;0;0;0;2;99033
45. KW 2023;OÖ;M;60 - 69;N;14;0;1;18;32;99033
45. KW 2023;OÖ;M;70 - 79;I;2;0;0;0;2;56426
45. KW 2023;OÖ;M;70 - 79;N;13;0;0;33;43;56426
45. KW 2023;OÖ;M;80+;I;0;0;0;4;4;34222
45. KW 2023;OÖ;M;80+;N;43;1;0;28;67;34222
45. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;36431
45. KW 2023;OÖ;W;0 - 4;N;4;0;0;3;7;36431
45. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;121300
45. KW 2023;OÖ;W;15 - 29;N;1;0;0;3;4;121300
45. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;150188
45. KW 2023;OÖ;W;30 - 44;N;1;0;0;7;8;150188
45. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;160021
45. KW 2023;OÖ;W;45 - 59;N;4;0;0;4;7;160021
45. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75932
45. KW 2023;OÖ;W;5 - 14;N;1;0;0;5;6;75932
45. KW 2023;OÖ;W;60 - 69;I;0;0;0;2;2;102629
45. KW 2023;OÖ;W;60 - 69;N;8;0;0;11;16;102629
45. KW 2023;OÖ;W;70 - 79;I;1;0;0;1;2;66672
45. KW 2023;OÖ;W;70 - 79;N;16;0;0;16;32;66672
45. KW 2023;OÖ;W;80+;I;3;0;0;1;4;54738
45. KW 2023;OÖ;W;80+;N;43;0;0;38;78;54738
45. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14277
45. KW 2023;SBG;M;0 - 4;N;0;0;0;4;4;14277
45. KW 2023;SBG;M;15 - 29;I;1;0;0;0;1;49284
45. KW 2023;SBG;M;15 - 29;N;0;0;0;1;1;49284
45. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;59128
45. KW 2023;SBG;M;30 - 44;N;0;0;0;0;0;59128
45. KW 2023;SBG;M;45 - 59;I;1;0;0;1;2;59288
45. KW 2023;SBG;M;45 - 59;N;3;0;0;4;7;59288
45. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28337
45. KW 2023;SBG;M;5 - 14;N;0;0;0;1;1;28337
45. KW 2023;SBG;M;60 - 69;I;0;0;0;2;2;34525
45. KW 2023;SBG;M;60 - 69;N;2;0;0;2;4;34525
45. KW 2023;SBG;M;70 - 79;I;0;0;0;0;0;21700
45. KW 2023;SBG;M;70 - 79;N;9;0;0;4;13;21700
45. KW 2023;SBG;M;80+;I;0;0;0;2;2;13305
45. KW 2023;SBG;M;80+;N;10;0;0;11;20;13305
45. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13389
45. KW 2023;SBG;W;0 - 4;N;3;0;0;1;4;13389
45. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46528
45. KW 2023;SBG;W;15 - 29;N;2;0;0;0;2;46528
45. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;58079
45. KW 2023;SBG;W;30 - 44;N;0;0;0;1;1;58079
45. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;61266
45. KW 2023;SBG;W;45 - 59;N;0;0;0;4;4;61266
45. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;27097
45. KW 2023;SBG;W;5 - 14;N;0;0;0;0;0;27097
45. KW 2023;SBG;W;60 - 69;I;0;0;0;0;0;38008
45. KW 2023;SBG;W;60 - 69;N;1;0;0;1;2;38008
45. KW 2023;SBG;W;70 - 79;I;0;0;0;1;1;26888
45. KW 2023;SBG;W;70 - 79;N;7;0;0;8;15;26888
45. KW 2023;SBG;W;80+;I;1;0;0;0;1;20380
45. KW 2023;SBG;W;80+;N;14;0;0;16;30;20380
45. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28320
45. KW 2023;ST;M;0 - 4;N;9;0;1;7;16;28320
45. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;105918
45. KW 2023;ST;M;15 - 29;N;0;0;0;5;5;105918
45. KW 2023;ST;M;30 - 44;I;0;0;0;0;0;129810
45. KW 2023;ST;M;30 - 44;N;0;0;0;1;1;129810
45. KW 2023;ST;M;45 - 59;I;0;0;0;1;1;136822
45. KW 2023;ST;M;45 - 59;N;9;0;0;9;17;136822
45. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59916
45. KW 2023;ST;M;5 - 14;N;1;0;0;0;1;59916
45. KW 2023;ST;M;60 - 69;I;1;0;0;1;2;84571
45. KW 2023;ST;M;60 - 69;N;3;0;0;16;19;84571
45. KW 2023;ST;M;70 - 79;I;0;0;0;2;2;50408
45. KW 2023;ST;M;70 - 79;N;18;0;0;18;35;50408
45. KW 2023;ST;M;80+;I;1;0;0;2;3;32053
45. KW 2023;ST;M;80+;N;19;1;0;25;44;32053
45. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;27116
45. KW 2023;ST;W;0 - 4;N;8;0;1;3;11;27116
45. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;97610
45. KW 2023;ST;W;15 - 29;N;3;0;0;0;3;97610
45. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;123606
45. KW 2023;ST;W;30 - 44;N;1;0;0;3;4;123606
45. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;135454
45. KW 2023;ST;W;45 - 59;N;4;0;0;4;8;135454
45. KW 2023;ST;W;5 - 14;I;0;0;0;1;1;55967
45. KW 2023;ST;W;5 - 14;N;2;0;0;2;4;55967
45. KW 2023;ST;W;60 - 69;I;0;0;0;0;0;88980
45. KW 2023;ST;W;60 - 69;N;8;0;0;6;14;88980
45. KW 2023;ST;W;70 - 79;I;5;0;0;0;5;61136
45. KW 2023;ST;W;70 - 79;N;19;0;0;14;32;61136
45. KW 2023;ST;W;80+;I;1;0;0;1;2;52114
45. KW 2023;ST;W;80+;N;37;1;0;30;63;52114
45. KW 2023;T;M;0 - 4;I;0;0;0;0;0;18862
45. KW 2023;T;M;0 - 4;N;5;0;0;3;8;18862
45. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68441
45. KW 2023;T;M;15 - 29;N;0;0;0;1;1;68441
45. KW 2023;T;M;30 - 44;I;0;0;0;1;1;81200
45. KW 2023;T;M;30 - 44;N;1;0;0;4;4;81200
45. KW 2023;T;M;45 - 59;I;1;0;0;3;3;82253
45. KW 2023;T;M;45 - 59;N;2;0;0;2;4;82253
45. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38619
45. KW 2023;T;M;5 - 14;N;1;0;0;1;2;38619
45. KW 2023;T;M;60 - 69;I;1;0;0;2;3;47228
45. KW 2023;T;M;60 - 69;N;1;0;0;8;9;47228
45. KW 2023;T;M;70 - 79;I;1;0;0;1;2;28439
45. KW 2023;T;M;70 - 79;N;6;0;0;15;21;28439
