KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
24. KW 2023;OÖ;N;0;0;0;131;144
24. KW 2023;SBG;I;0;1;0;3;4
24. KW 2023;SBG;N;0;0;0;56;62
24. KW 2023;ST;I;0;0;0;9;9
24. KW 2023;ST;N;0;1;0;138;146
24. KW 2023;T;I;0;0;0;4;4
24. KW 2023;T;N;0;1;0;80;85
24. KW 2023;V;I;0;0;0;2;2
24. KW 2023;V;N;0;0;0;28;28
24. KW 2023;W;I;0;0;0;9;10
24. KW 2023;W;N;0;1;0;144;169
25. KW 2023;BGL;I;0;0;0;2;2
25. KW 2023;BGL;N;0;0;0;28;29
25. KW 2023;KTN;I;0;0;0;2;2
25. KW 2023;KTN;N;0;0;0;66;69
25. KW 2023;NÖ;I;0;0;0;8;8
25. KW 2023;NÖ;N;0;1;0;129;139
25. KW 2023;OÖ;I;0;0;0;8;8
25. KW 2023;OÖ;N;0;0;0;116;124
25. KW 2023;SBG;I;0;0;0;4;5
25. KW 2023;SBG;N;0;1;0;50;55
25. KW 2023;ST;I;0;0;0;3;4
25. KW 2023;ST;N;0;0;0;139;146
25. KW 2023;T;I;0;0;0;0;0
25. KW 2023;T;N;0;0;0;102;106
25. KW 2023;V;I;0;0;0;1;1
25. KW 2023;V;N;0;0;0;26;26
25. KW 2023;W;I;0;0;0;17;19
25. KW 2023;W;N;0;0;0;130;141
26. KW 2023;BGL;I;0;0;0;1;1
26. KW 2023;BGL;N;0;0;0;32;33
26. KW 2023;KTN;I;0;0;0;3;3
26. KW 2023;KTN;N;0;0;1;65;69
26. KW 2023;NÖ;I;0;0;0;6;6
26. KW 2023;NÖ;N;0;1;0;131;141
26. KW 2023;OÖ;I;0;0;1;7;8
26. KW 2023;OÖ;N;0;0;1;108;114
26. KW 2023;SBG;I;0;0;0;3;3
26. KW 2023;SBG;N;0;0;0;39;39
26. KW 2023;ST;I;0;0;0;7;7
26. KW 2023;ST;N;0;0;1;149;156
26. KW 2023;T;I;0;0;0;5;5
26. KW 2023;T;N;0;0;0;81;83
26. KW 2023;V;I;0;0;0;3;3
26. KW 2023;V;N;0;0;0;25;25
26. KW 2023;W;I;0;0;0;15;15
26. KW 2023;W;N;0;0;0;154;160
27. KW 2023;BGL;I;0;0;0;0;0
27. KW 2023;BGL;N;0;0;0;25;26
27. KW 2023;KTN;I;0;0;0;3;3
27. KW 2023;KTN;N;0;0;0;73;75
27. KW 2023;NÖ;I;0;0;0;3;3
27. KW 2023;NÖ;N;0;0;0;131;140
27. KW 2023;OÖ;I;0;0;0;6;7
27. KW 2023;OÖ;N;0;0;1;133;142
27. KW 2023;SBG;I;0;0;0;2;2
27. KW 2023;SBG;N;0;0;0;39;44
27. KW 2023;ST;I;0;0;0;10;11
27. KW 2023;ST;N;0;0;0;110;113
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;0;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;0;0;0;11;12
27. KW 2023;W;N;0;0;1;133;147
28. KW 2023;BGL;I;0;0;0;1;2
28. KW 2023;BGL;N;0;0;0;28;29
28. KW 2023;KTN;I;0;0;0;4;4
28. KW 2023;KTN;N;0;0;0;58;59
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;0;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;0;0;0;130;135
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;0;0;0;47;50
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;0;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;0;0;0;82;83
28. KW 2023;V;I;0;0;0;4;4
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;0;1;0;124;138
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;0;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;0;0;0;76;78
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;0;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;0;0;2;121;129
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;0;0;0;45;49
29. KW 2023;ST;I;0;0;0;6;7
29. KW 2023;ST;N;0;0;1;120;125
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;0;0;0;63;65
29. KW 2023;V;I;0;0;0;1;2
29. KW 2023;V;N;0;0;0;29;30
29. KW 2023;W;I;0;0;0;14;17
29. KW 2023;W;N;0;0;0;102;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;0;0;0;32;36
30. KW 2023;KTN;I;0;0;0;2;3
30. KW 2023;KTN;N;0;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;0;0;0;122;131
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;0;0;0;111;116
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;0;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;0;0;1;123;134
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;0;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;0;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;0;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;0;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;0;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;0;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;6;6
31. KW 2023;OÖ;N;0;0;0;118;122
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;0;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;0;0;0;118;125
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;0;0;0;83;88
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;0;0;0;31;38
31. KW 2023;W;I;0;0;0;11;11
31. KW 2023;W;N;0;0;0;101;117
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;0;0;0;27;29
32. KW 2023;KTN;I;0;0;0;6;6
32. KW 2023;KTN;N;0;0;0;62;72
32. KW 2023;NÖ;I;0;0;0;5;5
32. KW 2023;NÖ;N;0;0;0;140;155
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;0;0;0;124;140
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;0;0;0;53;60
32. KW 2023;ST;I;0;0;0;9;11
32. KW 2023;ST;N;0;0;0;104;122
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;0;0;0;76;85
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;0;0;1;38;39
32. KW 2023;W;I;0;0;0;11;13
32. KW 2023;W;N;0;0;0;120;144
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;0;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;0;0;0;72;85
33. KW 2023;NÖ;I;0;0;0;4;4
33. KW 2023;NÖ;N;0;0;0;117;134
33. KW 2023;OÖ;I;0;0;0;4;7
33. KW 2023;OÖ;N;0;1;0;117;134
33. KW 2023;SBG;I;0;1;0;1;3
33. KW 2023;SBG;N;0;0;0;52;61
33. KW 2023;ST;I;0;0;0;3;4
33. KW 2023;ST;N;0;0;1;122;150
33. KW 2023;T;I;0;0;0;5;6
33. KW 2023;T;N;0;0;0;63;75
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;0;0;0;42;49
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;0;0;0;136;166
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;0;0;0;24;29
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;0;0;0;65;79
34. KW 2023;NÖ;I;0;0;0;4;5
34. KW 2023;NÖ;N;0;1;0;111;146
34. KW 2023;OÖ;I;0;0;0;8;9
34. KW 2023;OÖ;N;0;0;0;121;148
34. KW 2023;SBG;I;0;1;0;7;8
34. KW 2023;SBG;N;0;0;0;42;58
34. KW 2023;ST;I;0;0;0;7;8
34. KW 2023;ST;N;0;0;1;142;173
34. KW 2023;T;I;0;0;0;5;6
34. KW 2023;T;N;0;0;0;89;100
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;0;0;0;41;46
34. KW 2023;W;I;0;0;0;12;13
34. KW 2023;W;N;0;0;2;99;141
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;0;0;0;26;36
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;0;0;0;47;64
35. KW 2023;NÖ;I;0;0;0;7;8
35. KW 2023;NÖ;N;0;0;0;107;138
35. KW 2023;OÖ;I;0;0;0;9;10
35. KW 2023;OÖ;N;0;0;1;123;147
35. KW 2023;SBG;I;0;0;0;3;3
35. KW 2023;SBG;N;0;0;1;55;66
35. KW 2023;ST;I;0;0;0;9;12
35. KW 2023;ST;N;0;1;0;126;157
35. KW 2023;T;I;0;0;0;4;4
35. KW 2023;T;N;0;0;0;75;91
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;0;0;0;27;34
35. KW 2023;W;I;0;0;0;7;10
35. KW 2023;W;N;0;0;0;118;157
36. KW 2023;BGL;I;0;0;0;2;2
36. KW 2023;BGL;N;0;0;0;30;36
36. KW 2023;KTN;I;0;0;0;3;4
36. KW 2023;KTN;N;0;0;0;69;94
36. KW 2023;NÖ;I;0;0;0;4;4
36. KW 2023;NÖ;N;0;1;0;114;166
36. KW 2023;OÖ;I;0;0;0;4;7
36. KW 2023;OÖ;N;0;0;2;135;182
36. KW 2023;SBG;I;0;0;0;8;9
36. KW 2023;SBG;N;0;0;0;53;68
36. KW 2023;ST;I;0;0;0;5;5
36. KW 2023;ST;N;0;0;1;133;162
36. KW 2023;T;I;0;0;0;8;8
36. KW 2023;T;N;0;0;1;80;105
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;0;0;0;32;41
36. KW 2023;W;I;0;0;0;6;7
36. KW 2023;W;N;0;0;0;140;185
37. KW 2023;BGL;I;0;0;0;3;5
37. KW 2023;BGL;N;0;0;0;26;38
37. KW 2023;KTN;I;0;0;0;3;3
37. KW 2023;KTN;N;0;0;0;99;125
37. KW 2023;NÖ;I;0;0;0;0;0
37. KW 2023;NÖ;N;0;0;0;133;180
37. KW 2023;OÖ;I;0;0;0;6;8
37. KW 2023;OÖ;N;0;0;1;158;202
37. KW 2023;SBG;I;0;0;0;4;4
37. KW 2023;SBG;N;0;0;0;58;71
37. KW 2023;ST;I;0;0;0;9;10
37. KW 2023;ST;N;0;0;0;148;187
37. KW 2023;T;I;0;0;0;6;7
37. KW 2023;T;N;0;1;0;71;98
37. KW 2023;V;I;0;0;0;4;5
37. KW 2023;V;N;0;1;1;47;53
37. KW 2023;W;I;0;0;0;9;11
37. KW 2023;W;N;0;2;0;163;227
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;0;0;0;40;50
38. KW 2023;KTN;I;0;0;0;2;2
38. KW 2023;KTN;N;0;0;0;63;86
38. KW 2023;NÖ;I;0;0;0;6;8
38. KW 2023;NÖ;N;0;1;0;135;195
38. KW 2023;OÖ;I;0;0;0;7;7
38. KW 2023;OÖ;N;0;0;0;140;191
38. KW 2023;SBG;I;0;0;0;2;4
38. KW 2023;SBG;N;0;0;0;41;62
38. KW 2023;ST;I;0;0;0;11;16
38. KW 2023;ST;N;0;0;0;138;170
38. KW 2023;T;I;0;0;0;1;1
38. KW 2023;T;N;0;0;0;96;117
38. KW 2023;V;I;0;0;0;1;2
38. KW 2023;V;N;0;0;0;45;52
38. KW 2023;W;I;0;0;0;6;10
38. KW 2023;W;N;0;2;0;146;210
39. KW 2023;BGL;I;0;0;0;2;3
39. KW 2023;BGL;N;0;0;0;20;37
39. KW 2023;KTN;I;0;0;0;3;3
39. KW 2023;KTN;N;0;1;0;85;108
39. KW 2023;NÖ;I;0;0;0;5;7
39. KW 2023;NÖ;N;0;0;0;120;158
39. KW 2023;OÖ;I;0;0;0;8;9
39. KW 2023;OÖ;N;0;0;1;137;184
39. KW 2023;SBG;I;0;0;0;4;4
39. KW 2023;SBG;N;0;0;0;55;87
39. KW 2023;ST;I;0;0;0;6;9
39. KW 2023;ST;N;0;0;0;160;220
39. KW 2023;T;I;0;0;0;9;9
39. KW 2023;T;N;0;1;1;97;128
39. KW 2023;V;I;0;0;0;1;1
39. KW 2023;V;N;0;0;0;39;46
39. KW 2023;W;I;0;0;0;9;10
39. KW 2023;W;N;0;2;2;135;185
40. KW 2023;BGL;I;0;0;0;2;3
40. KW 2023;BGL;N;0;0;0;23;35
40. KW 2023;KTN;I;0;0;0;2;2
40. KW 2023;KTN;N;0;0;0;88;108
40. KW 2023;NÖ;I;0;0;0;4;4
40. KW 2023;NÖ;N;0;0;0;115;170
40. KW 2023;OÖ;I;0;0;0;5;6
40. KW 2023;OÖ;N;0;0;0;123;174
40. KW 2023;SBG;I;0;0;0;2;4
40. KW 2023;SBG;N;0;0;0;64;94
40. KW 2023;ST;I;0;0;0;8;13
40. KW 2023;ST;N;0;0;1;138;196
40. KW 2023;T;I;0;0;0;7;7
40. KW 2023;T;N;0;0;1;97;134
40. KW 2023;V;I;0;0;0;0;2
40. KW 2023;V;N;0;0;0;39;54
40. KW 2023;W;I;0;0;0;18;21
40. KW 2023;W;N;0;0;1;133;194
41. KW 2023;BGL;I;0;0;0;1;1
41. KW 2023;BGL;N;0;0;1;25;35
41. KW 2023;KTN;I;0;0;0;4;4
41. KW 2023;KTN;N;0;0;0;52;76
41. KW 2023;NÖ;I;0;0;0;1;1
41. KW 2023;NÖ;N;0;0;0;103;157
41. KW 2023;OÖ;I;0;0;0;1;2
41. KW 2023;OÖ;N;0;0;0;91;152
41. KW 2023;SBG;I;0;0;0;3;3
41. KW 2023;SBG;N;0;0;0;45;76
41. KW 2023;ST;I;0;0;0;10;15
41. KW 2023;ST;N;0;0;0;137;207
41. KW 2023;T;I;0;0;0;2;2
41. KW 2023;T;N;0;0;0;81;117
41. KW 2023;V;I;0;0;0;3;4
41. KW 2023;V;N;0;0;0;41;45
41. KW 2023;W;I;0;0;0;5;7
41. KW 2023;W;N;0;1;0;135;193
42. KW 2023;BGL;I;0;0;0;0;0
42. KW 2023;BGL;N;0;0;0;18;24
42. KW 2023;KTN;I;0;0;0;1;1
42. KW 2023;KTN;N;0;0;0;41;54
42. KW 2023;NÖ;I;0;0;0;1;2
42. KW 2023;NÖ;N;0;0;0;70;112
42. KW 2023;OÖ;I;0;0;0;1;1
42. KW 2023;OÖ;N;0;0;0;48;75
42. KW 2023;SBG;I;0;0;0;1;1
42. KW 2023;SBG;N;0;0;1;32;42
42. KW 2023;ST;I;0;0;0;5;5
42. KW 2023;ST;N;0;0;0;80;122
42. KW 2023;T;I;0;0;0;2;2
42. KW 2023;T;N;0;0;0;50;77
42. KW 2023;V;I;0;0;0;0;0
42. KW 2023;V;N;0;0;0;11;18
42. KW 2023;W;I;0;0;0;4;4
42. KW 2023;W;N;0;0;0;106;160
